step,r_s,elocal,weight,weightvar,elocalvar,eref,tau,popstep
56,8,-1.1415187082095677,1.0008326698481542,0.05159128416761726,0.02341213136297119,-1.142639417839886,0.4,10
57,8,-1.1411736250460758,1.0007220174743283,0.05920707788335428,0.023288781130442835,-1.142363001775315,0.4,10
58,8,-1.1422288098489457,1.0008999519288535,0.0665623888683791,0.023285594231049523,-1.1428074774498274,0.4,10
59,8,-1.1420630043609459,1.0011170303886245,0.07376305658167241,0.023967776717764643,-1.1433496268485066,0.4,10
60,8,-1.1425373661090497,1.0012028180682546,4.440892098500626e-16,0.023696541641977997,-1.1435638475679115,0.4,10
61,8,-1.1443075166152694,1.0016185434404687,0.009551294720065715,0.024247743689702804,-1.1446016969392392,0.4,10
62,8,-1.144695100335024,1.001708811596736,0.01881724256669051,0.024171563556936206,-1.1448269925108827,0.4,10
63,8,-1.144761646303133,1.001874547638016,0.02773481428802061,0.024034121235313254,-1.1452405915780093,0.4,10
64,8,-1.144408105582178,1.00188636972148,0.036423490382156996,0.02433407418243629,-1.1452700913136356,0.4,10
65,8,-1.1450317976049924,1.002008872236412,0.04501556842883541,0.02437294886824256,-1.1455757522896182,0.4,10
66,8,-1.1446241826010923,1.0021099274616776,0.05336252869966041,0.024534451350999714,-1.1458278711394752,0.4,10
67,8,-1.1445164813572566,1.0020514501338762,0.061354178434564866,0.024394699256556462,-1.1456819813711367,0.4,10
68,8,-1.14446527799578,1.002062953311558,0.06909967039887023,0.024481057595336024,-1.145710680275905,0.4,10
69,8,-1.143983398214393,1.0019994869744953,0.07665180061697863,0.0243302512277294,-1.1455523360651458,0.4,10
70,8,-1.143988001073977,1.0019307368061285,0.0,0.0243692411708361,-1.1453807977361714,0.4,10
71,8,-1.145374900112215,1.0022187982622885,0.009602550203664227,0.024648612056565742,-1.146099460323726,0.4,10
72,8,-1.1450157764697078,1.0019895722120677,0.018985575727810428,0.02400641031289289,-1.1455275984988849,0.4,10
73,8,-1.1442617708589429,1.0018430514424437,0.028008398981219516,0.02414355677724268,-1.1451619971803026,0.4,10
74,8,-1.14391756535625,1.0016921447310365,0.03674698926434733,0.02441377649482001,-1.1447853960804548,0.4,10
75,8,-1.1432662339294835,1.0015557155894845,0.0452419748888287,0.02455199064432732,-1.144444876206541,0.4,10
76,8,-1.143134867181882,1.001450663303744,0.05340524432427832,0.02420078680518944,-1.1441826396831234,0.4,10
77,8,-1.1433439245524843,1.0015074886744673,0.06120125929531575,0.02423936513617967,-1.1443244932976941,0.4,10
78,8,-1.1423580789592784,1.0013859149570081,0.06863050842300673,0.023638384898040633,-1.1440209980707687,0.4,10
79,8,-1.142641888513408,1.0012667688137098,0.07563824291146101,0.024091565458413733,-1.1437235272601671,0.4,10
80,8,-1.1418988408140134,1.001207341359535,2.220446049250313e-16,0.02392003564481981,-1.1435751421851978,0.4,10
81,8,-1.1439931084571955,1.001541280153326,0.009765651811113926,0.024904370607350138,-1.1444088434128477,0.4,10
82,8,-1.1441861044519133,1.001547181977965,0.019100482398179207,0.023741732658015977,-1.1444235752251233,0.4,10
83,8,-1.1438064148901868,1.0015788638320269,0.02784448383335189,0.023634747039597837,-1.1445026562548235,0.4,10
84,8,-1.1430918065937516,1.0014243202832707,0.03631790143961564,0.023767199176508817,-1.1441168766657335,0.4,10
85,8,-1.1422217746644052,1.0011691852342404,0.04464182935379269,0.023727968470161308,-1.14347986508623,0.4,10
86,8,-1.1414912876234287,1.000905947426978,0.0528097760686815,0.02402778339360933,-1.1428224526732667,0.4,10
87,8,-1.1419767150173754,1.000906678511043,0.06077827867467871,0.023662930960552504,-1.142824278728452,0.4,10
88,8,-1.1415152944644424,1.0009535810787782,0.0685070064159515,0.0237676757026841,-1.1429414261854713,0.4,10
89,8,-1.1412109857525197,1.0008460682984825,0.07611428158599838,0.023780208859573937,-1.1426728858736763,0.4,10
90,8,-1.1411627052948234,1.000815840876504,2.220446049250313e-16,0.0240326656574461,-1.1425973800606266,0.4,10
91,8,-1.1426688346354144,1.0008017996101077,0.00958925641591274,0.024691061347979115,-1.142562305263841,0.4,10
92,8,-1.1428380669927825,1.0010103786220144,0.018931325624525153,0.02401902663033089,-1.1430832807452813,0.4,10
93,8,-1.142924209325455,1.0011320642552664,0.02773257017375201,0.023315744316965398,-1.1433871692968545,0.4,10
94,8,-1.1421988842994302,1.001062531795103,0.036059131843878954,0.02341020010572797,-1.1432135286818799,0.4,10
95,8,-1.141134055092802,1.0007590120334238,0.044100693645077106,0.02338742177217873,-1.142455419736203,0.4,10
96,8,-1.1410349915503242,1.0005751306233612,0.05189819095324228,0.02362620054878795,-1.1419960226603705,0.4,10
97,8,-1.1414245226540218,1.000679313088675,0.05951817260598472,0.023726595198010635,-1.1422563155624932,0.4,10
98,8,-1.1412793299866548,1.0007705112028356,0.06696642913266605,0.023681423755722686,-1.142484145691225,0.4,10
99,8,-1.141605814383531,1.0008359598502652,0.07410916854494122,0.023806134173369065,-1.1426476359886424,0.4,10
100,8,-1.141477864684411,1.0009031717783279,0.0,0.023422000473697833,-1.1428155198228191,0.4,10
101,8,-1.1410419511247518,1.0001358549952446,0.009052272766828816,0.023010970525849682,-1.140898223832022,0.4,10
102,8,-1.141628019260687,1.000429211355077,0.01792134244469776,0.02320421098205916,-1.1416314075881253,0.4,10
103,8,-1.1410115186928171,1.0004921777747202,0.0264851976172717,0.02320751596056199,-1.1417887511499616,0.4,10
104,8,-1.1413232167619394,1.0004905956568306,0.034705838003880905,0.022966572419582523,-1.1417847977978623,0.4,10
105,8,-1.1414898942741052,1.0006439730027883,0.04276015717370532,0.02381653614618004,-1.1421680237654215,0.4,10
106,8,-1.1418081950953234,1.0008024016381574,0.05081539763696327,0.023879115358326975,-1.142563809127716,0.4,10
107,8,-1.1410500191063417,1.0007785554636324,0.058917606604148236,0.024389658856018376,-1.1425042407789026,0.4,10
108,8,-1.1415673824771901,1.0007924635910996,0.06703155076118075,0.024518018685918387,-1.142538983806592,0.4,10
109,8,-1.1412810535985174,1.000881435785546,0.07489209864964257,0.024624852059276676,-1.1427612282854074,0.4,10
110,8,-1.1407723763146214,1.0007575960224069,2.220446049250313e-16,0.024439342142519235,-1.1424518823910454,0.4,10
111,8,-1.1431110484855866,1.0009645615516232,0.009774132036057141,0.024722531749702174,-1.1429688510651712,0.4,10
112,8,-1.1434603812361501,1.001226683927,0.019184069531788545,0.02445282859616773,-1.143623439825027,0.4,10
113,8,-1.143958860551843,1.0014718737822914,0.02818222444498686,0.02381117005171702,-1.1442355885070454,0.4,10
114,8,-1.144192833596101,1.0016850270395077,0.036835612495165204,0.024056412664136016,-1.144767631848067,0.4,10
115,8,-1.1442531684309278,1.0018080168365597,0.04529451375920185,0.02376389389918518,-1.145074570266402,0.4,10
116,8,-1.1437036273089662,1.0017685382797932,0.05354949112829643,0.024170937381117356,-1.144976050055954,0.4,10
117,8,-1.1436044119637947,1.001688806151788,0.061549724711654534,0.02412271585464316,-1.1447770637179893,0.4,10
118,8,-1.1430764830196023,1.0016048330835166,0.06925685050959632,0.024163284935675083,-1.144567476200024,0.4,10
119,8,-1.1430810455810028,1.001527772400054,0.0765818886760769,0.023234172331362244,-1.1443751257702781,0.4,10
120,8,-1.1424236112643043,1.0014015830637886,0.0,0.02294993238559486,-1.1440601138201858,0.4,10
121,8,-1.1421629781644005,1.00083831516467,0.008974048336810713,0.022990521452454955,-1.1426535193494736,0.4,10
122,8,-1.1421049324430406,1.0007439134888716,0.01758723279665318,0.02265856575954311,-1.1424177017185089,0.4,10
123,8,-1.141546042035009,1.0006805064320954,0.025703191908197198,0.022025046601055174,-1.1422592968940093,0.4,10
124,8,-1.1420164971670466,1.0007125699727624,0.033395215386698415,0.022420622320436574,-1.1423393999508444,0.4,10
125,8,-1.141361927117292,1.000721371114954,0.04081182033179545,0.02208421649090162,-1.142361387042227,0.4,10
126,8,-1.1407100201710316,1.000506970008738,0.048121103473994585,0.02285270078873528,-1.1418257132696976,0.4,10
127,8,-1.1403723404947264,1.000349412204048,0.055261000783754774,0.0221925476661052,-1.141431987347097,0.4,10
128,8,-1.1404928365119336,1.0003376851378118,0.06215068645422891,0.02213013896535925,-1.1414026797500927,0.4,10
129,8,-1.1406553957515166,1.0004290879075926,0.06891969810386653,0.02212374066603213,-1.1416310991018024,0.4,10
130,8,-1.1410845613200924,1.0005647732095306,2.220446049250313e-16,0.021937277949727593,-1.1419701438754581,0.4,10
131,8,-1.1431077250604629,1.0009499684860377,0.008866881589469154,0.02303261974900347,-1.142932403291385,0.4,10
132,8,-1.143627304971776,1.001240477547275,0.017690999662650028,0.02328712533509861,-1.1436578813892642,0.4,10
133,8,-1.143733712855124,1.0014406186395772,0.026451418413683512,0.02393664747010254,-1.1441575642727488,0.4,10
134,8,-1.1432551096906591,1.0014397196536857,0.03517575889662563,0.02451816446286238,-1.1441553200400947,0.4,10
135,8,-1.144026789095544,1.0015741549685906,0.043946733385342725,0.025346092283199104,-1.144490902625942,0.4,10
136,8,-1.1442662166703526,1.001840362515311,0.052520214663309056,0.02493602690499707,-1.145155287220253,0.4,10
137,8,-1.1446056737530668,1.0019963649956467,0.060575791775743515,0.024203642955421528,-1.14554454668064,0.4,10
138,8,-1.1443370358193548,1.0020519800883192,0.06831477185571548,0.024569068718484664,-1.1456833035445229,0.4,10
139,8,-1.1446972186872504,1.0021138312026345,0.07587673928254626,0.024512784696345696,-1.1458376099247298,0.4,10
140,8,-1.1435810696354005,1.001999272244983,2.220446049250313e-16,0.024668063823807918,-1.1455518003125393,0.4,10
141,8,-1.1441824114027568,1.0015969900226445,0.00968368542517987,0.02453612094165377,-1.1445478998877876,0.4,10
142,8,-1.1438221986190142,1.0015140358566887,0.019151028562206913,0.025010596764100713,-1.1443408365624614,0.4,10
143,8,-1.1428691410142557,1.0013340440074414,0.02843008931667828,0.024960148992551247,-1.143891496815874,0.4,10
144,8,-1.1433366994209582,1.0013073342926861,0.0373486252264564,0.024377908854446954,-1.1438248106007427,0.4,10
145,8,-1.1436682078350968,1.0015238894303289,0.045836665959398316,0.023841085252188206,-1.1443654331352868,0.4,10
146,8,-1.1434949798796614,1.001604927687056,0.05395827322553457,0.02427679113761512,-1.144567712329912,0.4,10
147,8,-1.1437893657690115,1.0016761738033533,0.06182319192083285,0.024438861322766833,-1.1447455358921528,0.4,10
148,8,-1.143487189853929,1.0017332341682128,0.06969822172929432,0.02474622032595383,-1.144887944040602,0.4,10
149,8,-1.142603749215977,1.001542071796971,0.07740973697937296,0.0243835299005198,-1.1444108194755138,0.4,10
150,8,-1.1429491587141525,1.0014511032130038,4.440892098500626e-16,0.024025848259832894,-1.1441837378629447,0.4,10
151,8,-1.145236293853555,1.0018118644087017,0.009482168878171509,0.024050905715625,-1.1450841718185183,0.4,10
152,8,-1.144736430417959,1.0019042922169141,0.0188513638590805,0.024799613766475777,-1.1453148127902257,0.4,10
153,8,-1.1444458719149133,1.0018284458735744,0.028092057793201737,0.024607267871990194,-1.14512555016569,0.4,10
154,8,-1.144622826590181,1.001874532893544,0.036951933979468846,0.02420592551726192,-1.145240554785801,0.4,10
155,8,-1.1435487324549685,1.0017547428145275,0.04546484424527017,0.024365555272835664,-1.1449416220425745,0.4,10
156,8,-1.1435711713301402,1.0016042387571438,0.05381061497134905,0.02448010220932847,-1.1445659927643193,0.4,10
157,8,-1.1445276360455543,1.0018418011679822,0.061761667700669466,0.02335144419592078,-1.1451588772424073,0.4,10
158,8,-1.1441062959407833,1.0019843931556567,0.06935010209738937,0.023876672887703433,-1.1455146765335809,0.4,10
159,8,-1.1439862868548336,1.0019168906433065,0.07675346093754115,0.02376750618038346,-1.1453462487948456,0.4,10
160,8,-1.1439570796221796,1.0019101038678535,0.0,0.024065780785120366,-1.1453293142603984,0.4,10
161,8,-1.1436771777420844,1.0012595069236845,0.009460137242865388,0.024016979213553613,-1.1437053954380978,0.4,10
162,8,-1.1435190336327288,1.0013447261321589,0.018656531947871112,0.02406754406730935,-1.143918166406817,0.4,10
163,8,-1.1444785085033922,1.0015782039385797,0.027496264182174067,0.02348043665676274,-1.1445010091212644,0.4,10
164,8,-1.1441495145302687,1.0017679223490528,0.035990226598635454,0.02366938701385747,-1.1449745129470656,0.4,10
165,8,-1.1435732774408356,1.0016457286947535,0.04423869903202727,0.023679031914132467,-1.1446695493306227,0.4,10
166,8,-1.1422191145922684,1.0013184064535885,0.0523655496041911,0.023865938312751682,-1.143852454709868,0.4,10
167,8,-1.142174967225209,1.0010908311228146,0.060323507340241,0.023662729264328934,-1.143284200909688,0.4,10
168,8,-1.1420227577126678,1.0010855687390787,0.06790644319836574,0.02373474763102073,-1.1432710592511002,0.4,10
169,8,-1.1418790651895938,1.001056543826583,0.07517556583053264,0.024486453075972112,-1.1431985746049915,0.4,10
170,8,-1.1412715497208443,1.000926515456891,2.220446049250313e-16,0.024036076717045583,-1.1428738256784905,0.4,10
171,8,-1.1416365700212354,1.00072140651574,0.009374748931759434,0.023840815164725197,-1.142361475480393,0.4,10
172,8,-1.1406553695585635,1.0003613735458983,0.0185181694231295,0.02383783609749152,-1.1414618800780594,0.4,10
173,8,-1.140798856725523,1.0002665803090627,0.027336383065893446,0.023672828800488883,-1.1412249713696614,0.4,10
174,8,-1.141142414977794,1.0004221428534985,0.03568160579208413,0.022731805294789107,-1.1416137438532277,0.4,10
175,8,-1.141571985351257,1.0006259584210968,0.043626436586914764,0.02260833909060923,-1.14212301588965,0.4,10
176,8,-1.1410556593348775,1.0006507865034677,0.051217121344037726,0.02266865494906612,-1.142185046496949,0.4,10
177,8,-1.1410439520178366,1.0005730857060966,0.058345501549844976,0.022397984914491267,-1.1419909133005355,0.4,10
178,8,-1.1409105909290465,1.0005748900305158,0.06521296493546094,0.02252459045771218,-1.141995421523918,0.4,10
179,8,-1.141070987748838,1.0006064034204254,0.07182954208670331,0.021929884636531304,-1.142074158492966,0.4,10
180,8,-1.1410328542193964,1.0006351158823443,2.220446049250313e-16,0.02208301165411996,-1.142145895116566,0.4,10
181,8,-1.1435688694994914,1.001177031205782,0.008786366311277466,0.022438266981797357,-1.1434994570316137,0.4,10
182,8,-1.1433360050483612,1.0012680326778876,0.017275534277382043,0.022641795427560715,-1.1437266829211263,0.4,10
183,8,-1.1426843014441288,1.0011609306935756,0.025734391261544975,0.023758441683233912,-1.143459252749137,0.4,10
184,8,-1.1425966937284637,1.0010806302278554,0.03413865644732599,0.02353702634650746,-1.1432587263308205,0.4,10
185,8,-1.1424493375457863,1.0010891903434227,0.04224395650236666,0.023377898760756965,-1.1432801034275066,0.4,10
186,8,-1.1421769093150105,1.0010621710765875,0.05022910815799137,0.024000806288955838,-1.1432126278425996,0.4,10
187,8,-1.141794642736941,1.0009853082554252,0.05810742115307909,0.02430682739112453,-1.1430206673072139,0.4,10
188,8,-1.142256249617487,1.0010486943380954,0.06582593776685769,0.024048162903219483,-1.1431789715183545,0.4,10
189,8,-1.1425550851082946,1.0012430507749035,0.073345565900655,0.024435143814421165,-1.143664306479888,0.4,10
190,8,-1.1419773909146702,1.0012122694831158,0.0,0.02410775925789968,-1.1435874476069867,0.4,10
191,8,-1.1434759604479026,1.0014416315308434,0.009446748700979146,0.024227579418458874,-1.1441600928569085,0.4,10
192,8,-1.1434728602207578,1.0012959484562889,0.01868145581906267,0.023895738987577922,-1.1437963830122757,0.4,10
193,8,-1.1433290211204503,1.001340704821848,0.02757142551633805,0.023779435634129906,-1.143908126611628,0.4,10
194,8,-1.1430123926193068,1.0013168583970942,0.03622378170973503,0.02406021215706239,-1.1438485896613453,0.4,10
195,8,-1.1431788432698522,1.001341892548019,0.04448603694690573,0.023332129280703447,-1.1439110919496516,0.4,10
196,8,-1.1427850106711577,1.0013379697422362,0.05228193036259733,0.023362565737398477,-1.1439012980583343,0.4,10
197,8,-1.1425509118368833,1.001254444061011,0.05980368519937393,0.023336043255774062,-1.1436927541711759,0.4,10
198,8,-1.141879265714143,1.001108214452496,0.06703349486153767,0.02306778409895638,-1.1433276115029558,0.4,10
199,8,-1.1418847993131376,1.0010029516091248,0.0739807836616417,0.02308247296022571,-1.1430647318855485,0.4,10
200,8,-1.1417434675795202,1.0010082186072664,0.0,0.02311105641784587,-1.1430778861531667,0.4,10
201,8,-1.1424359801805468,1.0008063802307043,0.00904242043641802,0.023027655566792798,-1.142573747614655,0.4,10
202,8,-1.1421862307297848,1.0008176444406998,0.01778585612127732,0.023120031230449624,-1.1426018852915032,0.4,10
203,8,-1.1420781550551342,1.000813203711636,0.02623426119219886,0.02332982522648435,-1.1425907925141614,0.4,10
204,8,-1.1419744942491674,1.0008323208131582,0.034458281135101285,0.022961017722335872,-1.1426385459782202,0.4,10
205,8,-1.1416549640754328,1.000806219404973,0.04252908195169804,0.023329791660435275,-1.1425733458742495,0.4,10
206,8,-1.14266283855244,1.0009914965859785,0.05031424132796192,0.023316286837480313,-1.1430361228572947,0.4,10
207,8,-1.142498701239679,1.001204113007353,0.05785323372615084,0.023674431556897555,-1.1435670810243064,0.4,10
208,8,-1.1422995291658897,1.0011852022949703,0.06538454317749862,0.024158128355778095,-1.143519860655523,0.4,10
209,8,-1.1422274402791908,1.0011905049697971,0.07301061026763231,0.024537459390553747,-1.1435331016142691,0.4,10
210,8,-1.1436563601959822,1.0015148090082737,2.220446049250313e-16,0.023797880385929674,-1.1443427665186554,0.4,10
211,8,-1.1450808479942576,1.0017736574146412,0.00949924530303238,0.024275096084020637,-1.144988825266925,0.4,10
212,8,-1.1450093237860224,1.001925616505459,0.01872670989917071,0.02418631685544372,-1.1453680216191098,0.4,10
213,8,-1.1446891655446103,1.0019230205561294,0.02766817657764036,0.023878415608701214,-1.145361544210383,0.4,10
214,8,-1.1434516483127832,1.0016783978534292,0.036314598481682364,0.02419436789665014,-1.1447510867070394,0.4,10
215,8,-1.1435750686174793,1.0015187413962692,0.04476834994263269,0.023923605484672796,-1.1443525825998555,0.4,10
216,8,-1.1439547082276795,1.00167295636742,0.05295365583749171,0.02370517233052222,-1.1447375057493165,0.4,10
217,8,-1.1442750684871656,1.0018521988754285,0.060746714595643625,0.023538088843590765,-1.1451848235881212,0.4,10
218,8,-1.144142132550104,1.0019338336794004,0.06836165218364713,0.024051242834209438,-1.145388524988098,0.4,10
219,8,-1.1443248298092639,1.0019899442678697,0.07587245567034007,0.023837358284486642,-1.145528526791314,0.4,10
220,8,-1.1438753443925875,1.0019524818203762,2.220446049250313e-16,0.02323944178559821,-1.1454350549255299,0.4,10
221,8,-1.145484476000337,1.0020385764274486,0.009559237355966642,0.02482954701311363,-1.1456498627879979,0.4,10
222,8,-1.1448730124855468,1.0019856686916417,0.019100974469625328,0.024646602778394026,-1.1455178590561368,0.4,10
223,8,-1.1446983344315544,1.0019086282654586,0.02831280512137128,0.024367422309806836,-1.1453256322846497,0.4,10
224,8,-1.1446037927441461,1.0019295641392838,0.03730693566158877,0.024816003114621833,-1.145377871716719,0.4,10
225,8,-1.1443291261062973,1.0019266780651856,0.04614056405388143,0.024750760467759505,-1.1453706704164526,0.4,10
226,8,-1.14398470708804,1.0018644744351097,0.054741489098377304,0.024764312157279363,-1.1452154555628031,0.4,10
227,8,-1.1438999158344787,1.0018405409062043,0.0632255652911466,0.02503338031401412,-1.1451557323781945,0.4,10
228,8,-1.14360685156447,1.001814023817299,0.07145261202301975,0.024692862714459314,-1.1450895605705043,0.4,10
229,8,-1.1430743246763584,1.001683890301551,0.0793212404463021,0.024657026337595225,-1.1447647947820951,0.4,10
230,8,-1.1432877680471436,1.0016521135564262,2.220446049250313e-16,0.024027022346296775,-1.144685485207799,0.4,10
231,8,-1.1440396483514894,1.0013699052613831,0.00949571231105248,0.02384940900123693,-1.1439810289056236,0.4,10
232,8,-1.1434574262719133,1.0014047866237057,0.01865807177902499,0.024198299779821165,-1.1440681114977578,0.4,10
233,8,-1.1442563908585113,1.0015318118237602,0.027861693175010232,0.024936699424657763,-1.1443852089044435,0.4,10
234,8,-1.143320544132666,1.001581919519629,0.03692139762725846,0.02483869869048427,-1.144510283419922,0.4,10
235,8,-1.1429498159228937,1.0013809013995558,0.04555539352525227,0.024294400714807193,-1.1440084814926754,0.4,10
236,8,-1.1435452746477308,1.0014789001070188,0.05385300694550083,0.023852063665261696,-1.144253128440673,0.4,10
237,8,-1.1433678090056099,1.0016165937874386,0.06197495913444328,0.02458033832914454,-1.144596830678176,0.4,10
238,8,-1.1425245334260539,1.0014735678782014,0.07008223253822012,0.024967799323680928,-1.144239817518665,0.4,10
239,8,-1.1431153724373253,1.0014635925419169,0.07794303342122885,0.024049464076918284,-1.1442149157482007,0.4,10
240,8,-1.1425138409047344,1.001480643081125,2.220446049250313e-16,0.024193587950699546,-1.1442574794374563,0.4,10
241,8,-1.1443355543010456,1.0016199398353993,0.009618226934017728,0.02446992743291885,-1.144605182282952,0.4,10
242,8,-1.1442660241052776,1.0016301791905555,0.018945006404551903,0.024315529748738265,-1.1446307391394297,0.4,10
243,8,-1.1438020989713487,1.001600467826834,0.02798053270259185,0.024385938855511043,-1.1445565805202813,0.4,10
244,8,-1.1433774643621668,1.001498247976298,0.03692010516747443,0.02474659429897529,-1.144301426219052,0.4,10
245,8,-1.1427344100563888,1.0013532718517322,0.045677083077758064,0.024915383564329832,-1.143939501924156,0.4,10
246,8,-1.1420654797591756,1.0011372907287677,0.053933909403696294,0.024582539108733936,-1.1434002206715053,0.4,10
