step,r_s,ke,pot,elocal,weight,weightvar,elocalvar,eref,tau,popstep
0,2,-0.012336927055454854,-1.3959174723399648,-1.4082543993954193,1.0012762720621675,0.0,0.5306305327706636,-1.4204556690741905,0.1,10
1,2,-0.014989323714997534,-1.383927665060135,-1.3989169887751327,1.0014389858164834,0.04457904055055103,1.0680315734431063,-1.4220806005669115,0.1,10
2,2,-0.012650466096348753,-1.3988432908457145,-1.4114937569420634,1.002994096113872,0.0784702022818465,0.5207407641330605,-1.4375973132317075,0.1,10
3,2,-0.013290216069184123,-1.3964196374245925,-1.4097098534937766,1.0038947683831454,0.10796354302231377,0.5528215412078499,-1.4465731199709428,0.1,10
4,2,-0.017054746882533015,-1.3767923845671508,-1.3938471314496839,1.0043144332886593,0.13554167045785132,0.8546320566324811,-1.4507526139327627,0.1,10
5,2,-0.012819702208023216,-1.3969023528761264,-1.4097220550841496,1.0051716037010472,0.15938423931666437,0.5966902849362531,-1.45928385474358,0.1,10
6,2,-0.012745285084508362,-1.4040461863491,-1.4167914714336085,1.0058782481337338,0.17963420967115085,0.7086860522728483,-1.4663114722949266,0.1,10
7,2,-0.011439217474123405,-1.4104927349743808,-1.4219319524485041,1.0064683947595585,0.1977548441260913,0.49694653286948337,-1.4721767305974855,0.1,10
8,2,-0.012121568827697413,-1.406247245777894,-1.4183688146055915,1.0065646484027533,0.2149420525849924,0.5173632537128365,-1.4731330352502598,0.1,10
9,2,-0.012920841957351336,-1.407483007314245,-1.420403849271596,1.006747465832912,0.2315305713906411,0.5661483424993485,-1.474949121582515,0.1,10
10,2,-0.01184208990874031,-1.4167468876937186,-1.4285889776024592,1.0073121747130247,0.0,0.4751661492237865,-1.480556789633077,0.1,10
11,2,-0.013585599465570117,-1.4389956019345265,-1.4525812014000965,1.006226913743907,0.038159450907508184,0.5441831983982908,-1.4697771521238865,0.1,10
12,2,-0.012625067922540313,-1.4351387976306,-1.44776386555314,1.0064952110573133,0.06985329877923055,0.49240642487438346,-1.4724431665894648,0.1,10
13,2,-0.012196526702871597,-1.4259947678573601,-1.4381912945602318,1.0064876142711845,0.09689812786731637,0.4957648962041931,-1.4723676886863921,0.1,10
14,2,-0.012769591038006293,-1.41735085369503,-1.4301204447330362,1.0063031227059631,0.12176802027446894,0.5136914870085418,-1.4705344969655765,0.1,10
15,2,-0.012951294762640503,-1.4184620823346261,-1.4314133770972666,1.0065184245903644,0.14454279487091035,0.5515226019717367,-1.4726738012224463,0.1,10
16,2,-0.012238795806423869,-1.4235177825413927,-1.4357565783478166,1.0071269838388175,0.1650487009228106,0.4891793979274735,-1.4787181550538944,0.1,10
17,2,-0.01136319023327895,-1.4203718975871906,-1.4317350878204695,1.0071900627467731,0.18358564713444409,0.4853852296969307,-1.47934446071003,0.1,10
18,2,-0.011924233188254862,-1.4155789024674912,-1.4275031356557462,1.0069835981264246,0.20097162649673322,0.5814416882997878,-1.477294343333535,0.1,10
19,2,-0.012845613191284268,-1.4063308463197377,-1.4191764595110217,1.0067153598077423,0.21773702925697697,0.5045428052053357,-1.474630208069305,0.1,10
20,2,-0.012489670532576486,-1.405332449080525,-1.4178221196131013,1.0064565043196865,0.0,0.5349152074010184,-1.4720585896784972,0.1,10
