step,elocal,weight,weightvar,elocalvar,eref,tau
1767,(-17.422355205867174+0.06136173001463581j),(1.1222589140441481+0.0015593077225391067j),0.00024522958179881254,0.021852829222715166,(-17.422356427357812+0.06135992481790076j),0.01
1768,(-12.311798300085352-0.12562582288804922j),(0.9501766893101806+0.0017767092011496774j),0.00017651690398412355,0.018577841785130205,(-12.311798954823153-0.12562710090412202j),0.01
1769,(4.3430485197009885-0.17125747132937613j),(0.8465816951195416+0.00038630798495770704j),0.00017199174207594263,0.020316039562451392,(4.3430479109163365-0.17125860467652154j),0.01
1770,(15.899076089138077-0.025396844665682823j),(0.8908659271771688-0.0012994232508931574j),0.0001876724161390661,0.02106532331023181,(15.899075272553876-0.025398011097729878j),0.01
1771,(10.806377581673352+0.16297719423211027j),(1.052244178538363-0.0019821635101773013j),0.00016354417986876146,0.01554236413444459,(10.806378221508009+0.16297662722630818j),0.01
1772,(-5.846205042271485+0.20477703012330173j),(1.1811939380734184-0.000493740260896596j),0.0001720769714752582,0.014568016126576072,(-5.84620440148705+0.2047767259421619j),0.01
1773,(-17.410966435762074+0.05108009614399413j),(1.122598896668486+0.0017253980592721889j),0.00014013170728866052,0.012482716331772274,(-17.410966583771632+0.05108009344267289j),0.01
1774,(-12.321305527783599-0.14517193015977053j),(0.9503750977436125+0.0018651259575687745j),0.00014957483030420313,0.01573900833215176,(-12.321305898162684-0.1451712148577902j),0.01
1775,(4.33528426103195-0.1843127973181292j),(0.846566959710407+0.0003313596485865868j),0.00010502212357077995,0.012405940004455473,(4.33528431092007-0.18431278870066867j),0.01
1776,(15.898183894113638-0.02862750391219339j),(0.8908045762738395-0.0013868559693217427j),0.00010142393399683463,0.011385453570700843,(15.898183755687676-0.028627143860970206j),0.01
1777,(10.80338665875583+0.16354498088536104j),(1.0522662037834702-0.0020221696746863032j),0.00012688906753450467,0.0120593812177324,(10.803386331410646+0.1635454430855261j),0.01
1778,(-5.851988515840929+0.2004424496642404j),(1.1812269497065635-0.00043584978227805595j),0.0002343578538766134,0.01984115047705568,(-5.851989091871619+0.20044349748620668j),0.01
1779,(-17.415651766964274+0.04384252848211247j),(1.1225865145404545+0.0017579745635949993j),0.00022599937746572952,0.02013261981878127,(-17.4156527852466+0.043843261890978036j),0.01
1780,(-12.322206114450147-0.14588802322043457j),(0.9503392454672582+0.0018030813601605093j),0.0001769344150509633,0.01861784290739455,(-12.322207008737614-0.14588679558196188j),0.01
1781,(4.331464307404853-0.1782265509677131j),(0.8465916994805426+0.0002737741467736993j),0.0001801235518471936,0.021277667289932446,(4.331463310257281-0.17822518696923584j),0.01
1782,(15.889969219758669-0.018946794445227958j),(0.8908436699491962-0.0014189356603600508j),0.00018619276360993332,0.020902346056068822,(15.889968610626772-0.018945337061244766j),0.01
1783,(10.797724839782369+0.17102399916641828j),(1.0522393863799164-0.0019989451440068566j),0.00020428928536728711,0.01941603723525116,(10.797723964647664+0.17102500288553987j),0.01
1784,(-5.855068449506163+0.19873237529668086j),(1.1811964843530365-0.0003272927232448513j),0.00021677175271192473,0.018353687269025788,(-5.855069328992981+0.1987335779790379j),0.01
1785,(-17.422335610550434+0.038736551541856325j),(1.1226269019068853+0.0017961700642421326j),0.00014628719125318318,0.013030899139142179,(-17.422336040929036+0.038736652151051515j),0.01
1786,(-12.3384878973448-0.1492421232775831j),(0.9504304932898349+0.0017866100764344786j),0.00011028287784882819,0.011603505180558126,(-12.338488101408574-0.14924216215016822j),0.01
1787,(4.313310686498727-0.17685744636442347j),(0.8466075622549106+0.00023379207708085648j),0.00013469684579973045,0.015909910855521403,(4.3133099290771515-0.17685732666809262j),0.01
1788,(15.878463456840809-0.017340360698165448j),(0.8907844532793467-0.0014209600415506136j),0.00016795756144552957,0.018854318600027575,(15.878462328446535-0.017339630656905997j),0.01
1789,(10.796930441253973+0.16629186660142303j),(1.0521268016725844-0.0019320417180004957j),0.00018205164467189797,0.01730244837040633,(10.796929629014521+0.16629218475472202j),0.01
1790,(-5.849292077192852+0.18865805566298266j),(1.1811188933866281-0.0002641680853549983j),0.00022609575265513691,0.019142014146128213,(-5.849293266196323+0.18865810256615279j),0.01
1791,(-17.40250860080967+0.028852611127934594j),(1.1224691772695083+0.0017937709436296107j),0.000150429549697841,0.013401307633043568,(-17.40250908097557+0.028852430126735606j),0.01
1792,(-12.320756933893028-0.1568379788923144j),(0.9504504609835245+0.0017649009396391987j),0.00013300756925916705,0.013994846699347637,(-12.320757755008552-0.15683835372434005j),0.01
1793,(4.317303287204822-0.18230221249617104j),(0.8467238833277828+0.00021561202659091437j),0.00014012579157924996,0.016550042443911835,(4.317302121587447-0.18230261972369002j),0.01
1794,(15.867041714801552-0.025672326510755683j),(0.8909218072527149-0.0013954512004876831j),0.00012888124104220775,0.014465952310916404,(15.867040834566124-0.025672705855002698j),0.01
1795,(10.78777867120752+0.1539919694866194j),(1.052103004914424-0.001890254438584852j),0.00019239593719916592,0.018287020402961016,(10.787777144456179+0.15399149013057245j),0.01
1796,(-5.842170394363933+0.1794480367509928j),(1.180926695636909-0.00030061382464713305j),0.0002670854608704609,0.022616535505353336,(-5.842172650390573+0.1794472461283475j),0.01
1797,(-17.407749776081815+0.021870606242650692j),(1.1226079980823542+0.0017689777056843102j),0.00023380136933604976,0.0208273603531636,(-17.407751614219045+0.02186986875843544j),0.01
1798,(-12.35268853778169-0.1595371174061421j),(0.9507042425278096+0.0017246512073762377j),0.00018589308764850552,0.019553884400357654,(-12.352690048158902-0.15953768559542972j),0.01
1799,(4.268765768834469-0.18023145342721777j),(0.8468645153055356+0.00017525574145842385j),0.0002080961784374901,0.024573174580417564,(4.268763354669925-0.18023234640469832j),0.01
1800,(15.828882843691773-0.018586607907997817j),(0.8908292740674715-0.0014399891969125848j),0.00019591003108216534,0.021991855827543226,(15.828880854592274-0.018586564813163786j),0.01
1801,(10.787067099103766+0.163722490993921j),(1.0517090362980226-0.0019173566423420704j),0.00022347128368737382,0.02124770158845108,(10.787065213227164+0.16372189237108087j),0.01
1802,(-5.8137327630114415+0.18256184237660725j),(1.1805825210954926-0.00022240413453963198j),0.0002524759370022369,0.021383395295334992,(-5.813734422413271+0.18256040030547713j),0.01
1803,(-17.370411314030648+0.020463352654904676j),(1.1225079991606848+0.001819562538572463j),0.00019841174471254582,0.017675003324390027,(-17.370412481973332+0.020462584855020838j),0.01
1804,(-12.33266727127-0.16078295577215904j),(0.950868900287235+0.0017234215714274149j),0.00019825585579771486,0.020848871008277977,(-12.332668681407814-0.16078423936398023j),0.01
1805,(4.266539195602137-0.18027552279393144j),(0.8470529432272536+0.00016510198318216003j),0.00018009802162645053,0.02126108161082138,(4.2665373712040555-0.18027558077439024j),0.01
1806,(15.821189598644413-0.015767753220349293j),(0.8908779390025828-0.00146556410723599j),0.00019508421226237927,0.0218977060846191,(15.821187473115934-0.01576788325503964j),0.01
1807,(10.790651315938234+0.16968903842006555j),(1.0515903626786112-0.0019502443062907181j),0.00017297939765748365,0.016447980876713925,(10.790650563045249+0.16968855868367194j),0.01
1808,(-5.793370805526721+0.19162190327917275j),(1.1803844557870438-0.00025889363949892685j),0.00016446226207856703,0.013932576744751896,(-5.793371382440069+0.19162155128436592j),0.01
1809,(-17.345514357659848+0.028024867979945325j),(1.122457072027778+0.0018363077458214212j),0.00015053658057113896,0.013411401972729017,(-17.345514874453762+0.02802455026287512j),0.01
1810,(-12.309626219716664-0.15835764156002666j),(0.9508864575981909+0.0017722873294581957j),0.00016155522835385925,0.016989926909838887,(-12.30962694601915-0.15835787879384763j),0.01
1811,(4.276747638243072-0.1828361471531005j),(0.8471616341846107+0.00020736884818845782j),0.00013116272955244335,0.01548297306413213,(4.276747173029122-0.1828359518886435j),0.01
1812,(15.830347674617043-0.02015620938595207j),(0.8908873219547353-0.0014492922241808497j),0.00013668970553345274,0.015342773963534872,(15.83034704598712-0.020156462578826j),0.01
1813,(10.78900980084085+0.16764387073470943j),(1.0517039063859228-0.001975106832908386j),0.00017818452198211559,0.01694267172463793,(10.789009011788842+0.1676439724022934j),0.01
1814,(-5.794576957877023+0.19015959274513006j),(1.180379325709359-0.00026576891215916704j),0.0002627473263524174,0.0222590773202109,(-5.794578451475733+0.19015952328322727j),0.01
1815,(-17.328090816072628+0.021050755591223845j),(1.122247875534742+0.0018978252675953503j),0.0002212578592334132,0.0197147673881117,(-17.328092004720624+0.02105040756635332j),0.01
1816,(-12.267523011947874-0.17110342143030738j),(0.9506517067582735+0.0018267226721542574j),0.0001815564150613875,0.019094632963662234,(-12.267524374782312-0.17110413345804235j),0.01
1817,(4.321015172723988-0.19526592421501518j),(0.8471433200301756+0.0002046945714391226j),0.0002384821176896682,0.028147488755890817,(4.321011669568051-0.19526705401889338j),0.01
1818,(15.836593968001615-0.030707305435655703j),(0.8912261067354192-0.001466585208335024j),0.0003244302901572942,0.03640228697634304,(15.836587905325331-0.030709050898700463j),0.01
1819,(10.783654366148482+0.15719457197505338j),(1.0518259194558304-0.001976412358948288j),0.00035993509327921023,0.03421867284017773,(10.783648885923094+0.15719371859198175j),0.01
1820,(-5.803335352793488+0.18670120513539343j),(1.1804194781719948-0.00034830068082244314j),0.00044357536177514964,0.037580325407322056,(-5.803341995474549+0.18670023531379468j),0.01
1821,(-17.355412450464865+0.0265859492436149j),(1.1224563854542733+0.001797222654050086j),0.0004071588858332304,0.03627874510274578,(-17.35541868463124+0.026585228485538348j),0.01
1822,(-12.331162109616322-0.16310262641824644j),(0.9509970172875337+0.0018039291796761948j),0.00016228281714841092,0.01706486149402609,(-12.331163308631863-0.16310274984446257j),0.01
1823,(4.239381161246489-0.1905563617733087j),(0.8472957604127315+0.00023261033217095227j),0.00018587044112505508,0.021936672867221726,(4.239378866349226-0.19055601199861755j),0.01
1824,(15.802031568780283-0.030111757066780688j),(0.8908067177614383-0.0014292480345774832j),0.00014186897407885232,0.015926111395929664,(15.802030390696963-0.030111913444432176j),0.01
1825,(10.790073214965284+0.15845303596412144j),(1.0513949447601554-0.0019825626643346704j),0.00014370318963361428,0.013667626956467149,(10.790072478423308+0.15845284278130828j),0.01
1826,(-5.784419740838399+0.1922427341303727j),(1.1802719559215002-0.0003988127282523237j),0.00022967401524767137,0.019458552281932332,(-5.784421534673516+0.1922427427338751j),0.01
1827,(-17.34587034383433+0.036716433461526726j),(1.1225616766036557+0.001745882287771956j),0.00015285493392968127,0.013616409200086175,(-17.34587096459938+0.03671624325648182j),0.01
1828,(-12.334374438885925-0.15259862118725345j),(0.9511183733016086+0.0018006124463761778j),0.00011347208392779764,0.011929545871753811,(-12.334374992555842-0.15259881423547775j),0.01
1829,(4.237964684452177-0.18607075909014803j),(0.8472805232439159+0.0002836023985195524j),0.00012965321086759937,0.01530217930753297,(4.237963694509736-0.1860708910917156j),0.01
1830,(15.800010985695295-0.030970919599943383j),(0.8908121812394602-0.0013816486413097259j),0.00012136676127483908,0.01362504862898057,(15.800010334606482-0.030971133532028766j),0.01
1831,(10.78708494530849+0.15703452711528532j),(1.0514051301685707-0.0019766999778975413j),0.00011055306523602354,0.010514880615681135,(10.78708472845716+0.15703419307618074j),0.01
1832,(-5.784464012650198+0.19031317716190488j),(1.1802371989795584-0.00039276846985670367j),0.0001303056682435733,0.01104066243632592,(-5.784464245018405+0.19031296582600563j),0.01
1833,(-17.340290581771193+0.04089468264896339j),(1.122498665122143+0.001677223385579624j),0.00014207065679359697,0.01265641504306272,(-17.34029101797643+0.040894334917312564j),0.01
1834,(-12.322797087107176-0.14057474788047297j),(0.9510614703950941+0.001725886000026493j),0.00011389909706078628,0.011976006643348207,(-12.322797584883727-0.14057491383681517j),0.01
1835,(4.255632476513034-0.17118228187907525j),(0.8472289311025745+0.00025931360832361197j),0.00013378862123602923,0.01579196829712568,(4.255631350657783-0.1711821783796589j),0.01
1836,(15.814143698221088-0.01942516863105491j),(0.890843722007669-0.0013519191303921225j),0.00014089442455489094,0.015816385085020708,(15.81414250666184-0.019425135122631637j),0.01
1837,(10.788983366283546+0.16087969110436195j),(1.051533920855566-0.0018959687459785908j),0.00015717844921130949,0.014948436607353411,(10.788982444170244+0.16087971798638606j),0.01
1838,(-5.797814028318666+0.18701523416899374j),(1.1804172029086935-0.0003085090262173687j),0.00016372501603641946,0.013870540184491584,(-5.797814748811696+0.18701530957491352j),0.01
1839,(-17.357406332506326+0.03262803635802563j),(1.1225408505242507+0.001733059756913298j),0.0001643506712491699,0.014641365718837637,(-17.35740716788844+0.03262819937168249j),0.01
1840,(-12.331499844133868-0.1469820016608738j),(0.9509815051295263+0.001708061990447395j),0.00020777471286812202,0.02184916322595795,(-12.331502023246372-0.14698203957692788j),0.01
1841,(4.243248359329034-0.17275254666488904j),(0.8472601238550311+0.0002183418202462863j),0.00016667855458180902,0.019674550241175412,(4.243246605191992-0.17275237967264673j),0.01
1842,(15.786976557960422-0.02249550740282001j),(0.8909754317423743-0.0013387522774675926j),9.469041988259173e-05,0.010627432818797118,(15.786976288957465-0.022495568736323635j),0.01
1843,(10.747201516481468+0.15599518526826606j),(1.0516876587519468-0.0018771676465038668j),0.00018379917546126382,0.017476154168109673,(10.74720020363013+0.15599522531215984j),0.01
1844,(-5.834173224002679+0.18393955803829312j),(1.180353192431328-0.0003298445782516526j),0.00022053024909694026,0.018683376234318247,(-5.834174631999526+0.18393979069994754j),0.01
1845,(-17.38856968594443+0.03957358830513859j),(1.1224827093982712+0.001620480755003026j),0.000288630250084955,0.02571477647672056,(-17.388572525415384+0.03957412558431048j),0.01
1846,(-12.36822742941715-0.13369552217910086j),(0.9510345351116616+0.0016478531877521666j),0.00031151822474759943,0.03275703442744726,(-12.36823237958183-0.13369524349088122j),0.01
1847,(4.22595693732848-0.161376403305022j),(0.8470954506402674+0.00023448579580173475j),0.00024079935698026724,0.028424389772656926,(4.225953596176208-0.16137639673463583j),0.01
1848,(15.79954921432538-0.01561381839550499j),(0.8907094625000491-0.001298320099964184j),0.0002499836903588086,0.028064306795033286,(15.799545856193896-0.015614031437566206j),0.01
1849,(10.772993555199934+0.1556394272969396j),(1.0515487722446908-0.0018007942793703544j),0.00033438727279070973,0.03179892294846484,(10.772989362861795+0.15563741847149853j),0.01
1850,(-5.833402685575492+0.17823399390001207j),(1.180648571673659-0.0002667759206784038j),0.0003302491733480093,0.027972692629679986,(-5.833405639373806+0.1782331275197892j),0.01
1851,(-17.407161364724498+0.03146345347023022j),(1.1227000115475778+0.0016477872355401295j),0.0003116984638240381,0.02776600261446734,(-17.40716422329218+0.03146319473251458j),0.01
1852,(-12.38930329751197-0.13865601359343044j),(0.9510581736201754+0.0016179402052412528j),0.00016844346758755055,0.01771255167611859,(-12.389304196313685-0.13865664538918296j),0.01
1853,(4.205040406033775-0.1599860909961123j),(0.8470941313622827+0.000180685221435768j),0.00016848030308459,0.019890766274688148,(4.2050390773124775-0.15998665016739888j),0.01
1854,(15.78159542289788-0.011652826428463825j),(0.8906830444901535-0.001321183154413725j),0.00018814602536333056,0.02112511395780241,(15.781593551784168-0.011653054552984599j),0.01
1855,(10.765901096891511+0.15949733560755308j),(1.0514345653703294-0.0017995463562325174j),0.00025009624091246776,0.023786460273435728,(10.765898644861203+0.1594983093432497j),0.01
1856,(-5.819608584233756+0.18275376518022654j),(1.1804020125494386-0.00027452187940523414j),0.0002865510149017195,0.02427382616842921,(-5.819610965256757+0.18275495170214848j),0.01
1857,(-17.40114463933038+0.03255046680698366j),(1.122787295372009+0.0016864548396483597j),0.0003508670565842838,0.031249117698666715,(-17.401148800273273+0.03255254218588971j),0.01
1858,(-12.395502953106849-0.13933337815499985j),(0.9511743584661471+0.001634915590294255j),0.00030273035982082735,0.03182476271766986,(-12.395507419813326-0.1393311892957467j),0.01
1859,(4.204796545326674-0.16615991339738048j),(0.8470436573480726+0.00022723461184476906j),0.0002387055475839603,0.028176699542768767,(4.204793197222402-0.16615797731574264j),0.01
1860,(15.79634944911225-0.02360864403828452j),(0.8905495446833602-0.0012694854748762404j),0.00026583993008218263,0.02984888853481513,(15.79634568100149-0.0236072767331095j),0.01
1861,(10.795611019071755+0.14613348839175713j),(1.0512773165306153-0.0017844538137832798j),0.00018432238526603457,0.017532300565069738,(10.795609942679807+0.14613405335431223j),0.01
1862,(-5.793464666803679+0.16994596878948454j),(1.1804440964706022-0.0002810860299581099j),0.00011738492756560779,0.00994406538038771,(-5.793464953925987+0.16994594122650744j),0.01
1863,(-17.38128173851025+0.025342626454780144j),(1.1228579012477726+0.0016236928591879464j),0.00016985299838999807,0.015126964119335264,(-17.38128278451851+0.02534244993340981j),0.01
1864,(-12.382413534439728-0.14303421349327794j),(0.9512388550924508+0.001601665445933694j),0.00021584175994334462,0.02268960048021702,(-12.382415943971012-0.14303418057828998j),0.01
1865,(4.220065718200694-0.16494041164248166j),(0.8470251998112084+0.0001855525695436328j),0.0001243456225570833,0.014679669251841323,(4.2200649495252165-0.1649405614766189j),0.01
1866,(15.823366533001519-0.017283923776007164j),(0.890444854431907-0.0013148039292599399j),8.284960506372706e-05,0.00930420789649266,(15.823366405956843-0.01728369455444806j),0.01
1867,(10.823793951371691+0.15305547702964237j),(1.051265081192419-0.0017907139669289724j),0.00013055757779756704,0.012418828992405373,(10.823793512968063+0.15305509696714298j),0.01
1868,(-5.778667659456784+0.17794881508985969j),(1.1806021309739465-0.00029389508157829215j),0.00017149119884736627,0.014525457296120713,(-5.778668467018843+0.17794875654956338j),0.01
1869,(-17.37721973088765+0.03263480820280256j),(1.1229784280766966+0.0016318465138254645j),0.000170953497293039,0.015221662066981183,(-17.377220685832185+0.03263471271628629j),0.01
1870,(-12.376867268223215-0.13566461321691728j),(0.9512247362829793+0.0016009125538321866j),0.0002164913674431151,0.022755857240952825,(-12.376869450321275-0.13566526742989907j),0.01
1871,(4.221273454297251-0.158408056128173j),(0.8470619587835382+0.00019264843680590779j),0.00019128222671342915,0.022576933967002357,(4.221271577371462-0.15840840109169027j),0.01
1872,(15.827391228706668-0.012840932899011503j),(0.8904197873132992-0.0012961608573222822j),8.226911421911628e-05,0.009239476981818212,(15.827391260084333-0.012841112462739418j),0.01
1873,(10.833736387745233+0.1548644121639069j),(1.0512029213484682-0.0017629274462205352j),0.00016658480078114693,0.01584736470740365,(10.833735853745104+0.15486445205425214j),0.01
1874,(-5.76593394851907+0.1797833388149783j),(1.1805691731487973-0.00029418203209147817j),0.00018836981023414665,0.015956233812016093,(-5.7659344819777125+0.17978311270484865j),0.01
1875,(-17.37325651056076+0.0361736922432356j),(1.1230769466337702+0.001612851143331124j),0.00015922768567514214,0.01417819176007153,(-17.37325682387825+0.03617318113302753j),0.01
1876,(-12.379085486746705-0.1313892449319384j),(0.951283548607796+0.0015940003934422874j),0.00017484285839165878,0.018379935111643524,(-12.379086959746921-0.13138978197418083j),0.01
1877,(4.220707633038268-0.1575284520575248j),(0.8470479519677261+0.00022141234766956402j),0.00014192752168521754,0.01675582475972327,(4.2207068278568975-0.1575290745741399j),0.01
1878,(15.830279190459137-0.014784842850121214j),(0.8903890886479963-0.0012709801048684398j),0.00014674944224847832,0.016481455076701415,(15.830278301650063-0.014784822895149374j),0.01
1879,(10.83797998755435+0.15786363745053622j),(1.0511885764648872-0.0018148580598144328j),0.0001686821519043648,0.016046391017858718,(10.83797910973345+0.1578631964273609j),0.01
1880,(-5.76181063277168+0.187211787693627j),(1.1805705808054499-0.0003464792158562617j),0.00022120926566766388,0.01873651241862713,(-5.7618116633020655+0.18721164975508062j),0.01
1881,(-17.377554803588517+0.04477014886959938j),(1.1231715587218773+0.001599862981315893j),0.00022702399148766123,0.020212078659884128,(-17.377556342981567+0.04477019574259586j),0.01
1882,(-12.398036084668052-0.13119649033220934j),(0.9514227940376211+0.0016741850133778838j),0.00018807991053629386,0.01976808982404889,(-12.398037478289382-0.131196082959136j),0.01
1883,(4.194963554327681-0.16724020224070377j),(0.8471054708684482+0.00030532988417456653j),0.0001251744136524661,0.014776797057373676,(4.194962947425314-0.16723998557247904j),0.01
1884,(15.816801501206397-0.030297502422830642j),(0.8902799459647235-0.0012191748954304543j),0.00011866401320223622,0.01332857609623513,(15.816801149507395-0.030297202705481696j),0.01
1885,(10.845755083965168+0.1429502045619765j),(1.0509651892786676-0.0018207702132682026j),0.0001983988242777728,0.018876106577847582,(10.845754094101537+0.14295005706916558j),0.01
1886,(-5.739285867157129+0.17775395485386636j),(1.1803964245415013-0.00041082489442861983j),0.00017441991497093424,0.014776327435948209,(-5.7392854684092+0.17775403218288444j),0.01
1887,(-17.346803108363982+0.02934944971707484j),(1.1230790586335515+0.0016666998548417892j),0.00014313486067767236,0.012744621153959112,(-17.34680286516229+0.029349641729983972j),0.01
1888,(-12.371778396303824-0.14870534468977697j),(0.951465524110906+0.0016941289782362906j),0.00015308954406009087,0.01608909858721396,(-12.371778772109167-0.14870485893067512j),0.01
1889,(4.208323777967869-0.1814300489145965j),(0.8472147420772482+0.00027724701847207386j),0.0001310149007914502,0.015463845123998234,(4.208324263947322-0.1814293849340305j),0.01
1890,(15.815868651581562-0.034268181422629794j),(0.8904070810371453-0.0013103408336176616j),0.00013928167927927093,0.015642282353376426,(15.815868621312735-0.03426749509677618j),0.01
1891,(10.837253163277914+0.1440878870111337j),(1.051044646439752-0.0018745969517406829j),0.00015544803726078062,0.014789840452948342,(10.837252472544058+0.14408791257803716j),0.01
1892,(-5.747538247237099+0.17939305921679846j),(1.1803934935372757-0.0004167392436828777j),0.00018103850610615136,0.015336633464494709,(-5.747538958559911+0.1793930230051716j),0.01
1893,(-17.356926007985617+0.04202957067006849j),(1.1231002472147023+0.0015427127873743817j),0.00024864546265088833,0.022138416854301412,(-17.35692721054344+0.04203112490909913j),0.01
1894,(-12.39157851317492-0.12868510108833978j),(0.9515577197672244+0.0016244520156298123j),0.00019773207669261287,0.020779905817885018,(-12.391579706635227-0.12868373597706204j),0.01
1895,(4.176314478699679-0.15845512334695144j),(0.8473181976041095+0.0002522503553218036j),0.0001770702702746834,0.0208981615813482,(4.176313746044219-0.15845417506156778j),0.01
1896,(15.773239336775266-0.02122338745099102j),(0.8905017670829564-0.0012220588101449275j),0.0002310866550697164,0.025952052506651824,(15.773238770461443-0.021221651987555823j),0.01
1897,(10.803377729493626+0.14099945720742743j),(1.0509529145710146-0.001704874799581444j),0.0001940025053444771,0.018459656855521006,(10.80337816178531+0.1410000118410662j),0.01
1898,(-5.758686645690052+0.17198899517331032j),(1.1801252753286664-0.00036572219065826307j),0.0002322157031290392,0.019677835448797122,(-5.758686477668899+0.17199012675480518j),0.01
1899,(-17.342165865990584+0.034617189437003835j),(1.1228093102480743+0.0015424187357992033j),0.00022398171539400987,0.01994796063666365,(-17.3421665783441+0.03461882501239713j),0.01
1900,(-12.368284934271324-0.13507346637283854j),(0.9514765346258532+0.001614562206745495j),0.00024249193858183585,0.02548608990858066,(-12.368285151442937-0.13507118817175115j),0.01
1901,(4.190727019775763-0.17002668350978012j),(0.847393440865221+0.0002961893386208039j),0.00021019254361584976,0.02480422828415302,(4.190726852501587-0.17002417603727604j),0.01
1902,(15.783056487768883-0.040478495842833966j),(0.8905427805255558-0.0011536758084628664j),0.0002001921124667228,0.022479210286238362,(15.783056578757416-0.04047675975310794j),0.01
1903,(10.807870707699612+0.12663504349460591j),(1.0510088015812302-0.0017563773782612398j),0.00020289542637667594,0.019303745365573454,(10.807870310140709+0.12663656419002234j),0.01
1904,(-5.758433784681185+0.16682577300856877j),(1.1801752934327103-0.00047433954672963146j),0.00034763496871201933,0.029457040308728803,(-5.758435887071+0.16682885798122846j),0.01
1905,(-17.362279743434307+0.040991729515635594j),(1.1230381696545633+0.0014131738441089043j),0.00029456799400272814,0.026231674120504055,(-17.36228147764866+0.040994034517358446j),0.01
1906,(-12.402915223751194-0.12607683955512372j),(0.951614715894153+0.0015898534190888073j),0.0002527505776044642,0.026561658785406818,(-12.402917407421688-0.12607483414706686j),0.01
1907,(4.16711268202022-0.17185169015042012j),(0.8473000704919476+0.0003878471679928078j),0.0002561789776360868,0.03023645117156612,(4.1671093742410665-0.1718493070181775j),0.01
1908,(15.769555482471853-0.05265604384225017j),(0.89045283931566-0.0010613774146903312j),0.0002600967729345338,0.02921269477408556,(15.769552080275236-0.052654121694763203j),0.01
1909,(10.815260782111622+0.10823273051783044j),(1.050789358168828-0.0016906025425272413j),0.00030287383573603674,0.028822213962063685,(10.815257512715036+0.10823455410564235j),0.01
1910,(-5.745174387572332+0.15312592545887196j),(1.180105993673248-0.0005297804472100317j),0.0003618398872072716,0.030660559109290005,(-5.745178523054307+0.15312716667269707j),0.01
1911,(-17.34619798481529+0.03485009069856892j),(1.123006573490792+0.0013282483692384226j),0.0003194256694117094,0.028441248198559164,(-17.346201394017534+0.03485112259420839j),0.01
1912,(-12.381314043785165-0.12402334609227852j),(0.9515623115168413+0.0015117941540298018j),0.00025502832705330905,0.026797595784790594,(-12.38131692797021-0.12402369450905035j),0.01
1913,(4.189006898929904-0.16517214481487238j),(0.8472975797924379+0.0003486503477144506j),0.00017045497928133444,0.020114956204984505,(4.189005821830964-0.16517220435396635j),0.01
1914,(15.787746497687307-0.0449602331570475j),(0.8904858308004944-0.001070467567856838j),0.0002788352190394795,0.03130782345389693,(15.787742356582655-0.04496062824650726j),0.01
1915,(10.812539571300782+0.11760135187589085j),(1.0510091094354517-0.0017085400890721237j),0.00036015930420899966,0.034266318625497595,(10.812534299405336+0.11760110111619987j),0.01
1916,(-5.768272119364707+0.16189668921336323j),(1.1803464639629344-0.0005228441930079556j),0.00036928537572297445,0.03129077625981045,(-5.768276402140611+0.16189692228182975j),0.01
1917,(-17.368365977913065+0.04436747113647335j),(1.1229961745685926+0.0013198579169415893j),0.00041429037600933743,0.03689717478307385,(-17.36837239976498+0.04436693071896132j),0.01
1918,(-12.375456127737058-0.11784262187030725j),(0.9512956175982092+0.0015431014055197448j),0.0003514496821310979,0.036946007353205676,(-12.37546240774028-0.11784342992606205j),0.01
1919,(4.2117207744431955-0.16148143795509184j),(0.8471547740828955+0.0003696898562015827j),0.00031188732815596226,0.03682007399824203,(4.21171496349093-0.16148242530731982j),0.01
1920,(15.815647297437195-0.041093750913931j),(0.8904396305896722-0.0010719872366529927j),0.0003554568133352293,0.03992248585094787,(15.815639622823069-0.04109394730884716j),0.01
1921,(10.815896701598888+0.12313191169985126j),(1.051267009212557-0.0017264483327467436j),0.00029075667980203127,0.027661119615289123,(10.81589355672816+0.12313138893230771j),0.01
1922,(-5.788246639142054+0.1655042235379099j),(1.1806218877715022-0.0005002499290333279j),0.0002662017045892416,0.022548521197876138,(-5.78824773855057+0.16550311727963665j),0.01
1923,(-17.392424019157836+0.050054647126666144j),(1.123042051630604+0.0012965582021197304j),0.00030521040101231183,0.02717554212093536,(-17.39242646792526+0.05005262064113314j),0.01
1924,(-12.372109584882516-0.10497396356299989j),(0.9510350542802706+0.0014743510010008605j),0.00017562031609268607,0.018465822621229762,(-12.372110965570947-0.1049731918420593j),0.01
1925,(4.247236056748678-0.14030418990926408j),(0.8468823329385713+0.0002992080211453053j),0.00016249000581578088,0.019186286522692955,(4.247234406308056-0.14030372089650095j),0.01
1926,(15.84998656873585-0.02248432707851181j),(0.8904501192734187-0.0010491294215939505j),0.00020341362599163724,0.02284356024175986,(15.8499842097279-0.022483652884392386j),0.01
1927,(10.829103296705956+0.13299777732953175j),(1.0514893927040876-0.001634873079205716j),0.0002552207479359427,0.024271986954258962,(10.829100503727332+0.13299787390427925j),0.01
1928,(-5.800926752885076+0.16812985706134415j),(1.1809276069030632-0.0004148803288925921j),0.000293878968118977,0.024886542428315173,(-5.800929387649418+0.16812960504501276j),0.01
1929,(-17.41561901403113+0.04544997212585839j),(1.1231600251168876+0.0013779024506347126j),0.00026266577857781,0.023386359148854497,(-17.415620988803095+0.04544880012437107j),0.01
