,n_equil,r_s,tau,eavg,err
0,100,4,0.2,-0.4679421879174966,0.0001439864826663832
1,100,4,0.2,-1.3731299613501953,0.00011694930714133263
2,100,4,0.2,0.5534608842680979,0.006906621335428194
3,100,4,0.2,2.685588542575452,0.04842224387343264
4,100,4,0.2,2.685588542575452,0.04842224387343264
5,100,4,0.2,0.0,0.0
6,100,4,0.2,-1.3730028235206844,0.00015445107033372035
7,100,4,0.2,-0.467782045797703,0.0002202190067551306
