step,elocal,weight,weightvar,elocalvar,eref,tau,popstep
0,-3.688378644928773,1.0009015040612579,4.440892098500626e-16,0.32991961137860126,-3.3282218441551663,0.0025,10
1,-3.686262415486332,1.0018024488903254,0.0008111761708665734,0.3329041847614607,-3.6881132353982014,0.0025,10
2,-3.69160113982809,1.0018054497780595,0.0016007935514147527,0.33104560987810183,-3.689311429011307,0.0025,10
3,-3.693393148677508,1.0018149419089852,0.002365046800747366,0.33244177222609966,-3.6931014207542825,0.0025,10
4,-3.6943953301974233,1.0018189753586197,0.0031134706276737434,0.32853521250593576,-3.6947118744802863,0.0025,10
5,-3.6908424389846446,1.001816316239967,0.0038553988766672287,0.3303606297010683,-3.693650156845762,0.0025,10
6,-3.686567231025512,1.0018070091699982,0.0045853196613774155,0.3315922553561904,-3.689934061170189,0.0025,10
7,-3.681673371082081,1.0017960104895216,0.0053058104122354335,0.3292409059876772,-3.6855425004193534,0.0025,10
8,-3.6922883438078395,1.0018036901288232,0.006025717573073641,0.3278580217357831,-3.688608837192856,0.0025,10
9,-3.688538675158793,1.0018127175348943,0.00673248209800757,0.3300030622919446,-3.6922132820502847,0.0025,10
10,-3.6833199028308354,1.0018019207992739,0.0,0.3278795991306295,-3.687902378979815,0.0025,10
11,-3.6950133617652363,1.0018184678057445,0.0007976925409630042,0.32771163962221905,-3.694509221898812,0.0025,10
12,-3.693170109178699,1.0018183547097614,0.0015824151269626127,0.3264046128377241,-3.6944640656183014,0.0025,10
13,-3.6901286402518036,1.001812816355597,0.0023515801632565366,0.327447503783694,-3.6922527388055255,0.0025,10
14,-3.6951961146919974,1.0018158879030816,0.0031024330819713203,0.3269190922646366,-3.6934791326889918,0.0025,10
15,-3.693893819696822,1.0018211264770702,0.0038428007924421405,0.32711662182714624,-3.695570758647617,0.0025,10
16,-3.691566399780313,1.0018171263154119,0.004582466937372538,0.3303290400734858,-3.693973599418796,0.0025,10
17,-3.6936426235806823,1.0018173357115987,0.005317766938603567,0.3293007398364844,-3.694057205961163,0.0025,10
18,-3.6996809237006443,1.0018279775773253,0.006043081181844199,0.3246125533679597,-3.698306207780478,0.0025,10
19,-3.697615560491029,1.001833415867922,0.0067589034712422095,0.3244686158827454,-3.7004775489519695,0.0025,10
20,-3.6916450832963656,1.0018238422553816,2.220446049250313e-16,0.32594944385566704,-3.6966550937882703,0.0025,10
21,-3.6834778909372843,1.0017909727982504,0.0007873560715012748,0.3226868655800838,-3.683531031463618,0.0025,10
22,-3.6899669533566817,1.0017998725891204,0.0015609909823024713,0.3213440278793537,-3.687084567712033,0.0025,10
23,-3.692476045936094,1.0018116994764013,0.0023178532379247653,0.3214197754620537,-3.6918067952918574,0.0025,10
24,-3.693639549657345,1.0018168323126473,0.0030620899342784116,0.3202131619909462,-3.6938562116041256,0.0025,10
25,-3.6944787748558987,1.0018198589328162,0.0037970920195608657,0.31840573013058704,-3.695064662290696,0.0025,10
26,-3.6923120288552256,1.0018186796019766,0.004519452750182633,0.3197120297341428,-3.6945937866045213,0.0025,10
27,-3.6946949949356096,1.001819431317351,0.005233959574250319,0.3202751375659008,-3.6948939267826706,0.0025,10
