step,r_s,ke,pot,elocal,weight,weightvar,elocalvar,eref,tau,popstep
169,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
170,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
171,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
172,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
173,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
174,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
175,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
176,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
177,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
178,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
179,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
180,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
181,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
182,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
183,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
184,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
185,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
186,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
187,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
188,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
189,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
190,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
191,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
192,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
193,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
194,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
195,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
196,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
197,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
198,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
199,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,10
