step,r_s,ke,pot,elocal,weight,weightvar,elocalvar,eref,tau,popstep
0,4,-3.0675370246916644,0.0,-3.0675370246916644,1.0066248583636823,2.220446049250313e-16,0.6402983822795483,-3.218654768903548,0.2,10
1,4,-3.051541143869403,0.0,-3.051541143869403,1.0172188444913148,0.26644685647426225,0.528758377056099,-3.2710011179613856,0.2,10
2,4,-2.9663644176934967,0.0,-2.9663644176934967,0.9886553095642698,0.418786672679823,0.35178058677317076,-3.1285920552062434,0.2,10
3,4,-2.9250800180324465,0.0,-2.9250800180324465,0.9761631982098967,0.5445286786019641,0.33741428419009617,-3.065012240423198,0.2,10
4,4,-2.8772386527246963,0.0,-2.8772386527246963,0.9703481696431294,0.7019348939845071,0.2511358407168847,-3.0351380462013036,0.2,10
5,4,-2.8572094967447645,0.0,-2.8572094967447645,0.9604222908764432,0.820887501204248,0.21488653316565193,-2.983728692195226,0.2,10
6,4,-2.837249857328734,0.0,-2.837249857328734,0.9548596160130515,0.9374506728150793,0.19104454681688304,-2.9546849755263866,0.2,10
7,4,-2.8292247220194158,0.0,-2.8292247220194158,0.9516333779609291,1.0484787578737302,0.19887264526067022,-2.9377625890190764,0.2,10
8,4,-2.821404635409113,0.0,-2.821404635409113,0.949766926376279,1.143129556029881,0.1978914533539021,-2.9279463910312953,0.2,10
9,4,-2.8096048957702413,0.0,-2.8096048957702413,0.9459424049092744,1.2096818272219139,0.17965684508667593,-2.907771744039294,0.2,10
10,4,-2.797981054452827,0.0,-2.797981054452827,0.9413205496450434,0.0,0.16165757544306877,-2.8832819690828226,0.2,10
11,4,-2.853703958092601,0.0,-2.853703958092601,0.9392083757505232,0.04097073141124968,0.20813388688440715,-2.8720501568294146,0.2,10
12,4,-2.8382673518734047,0.0,-2.8382673518734047,0.9365377857830469,0.07953370846466733,0.19675366814516373,-2.8578126665616708,0.2,10
13,4,-2.8123006919137743,0.0,-2.8123006919137743,0.9333835474132104,0.11267464893957477,0.17060000431280278,-2.84094435608503,0.2,10
14,4,-2.80407582090926,0.0,-2.80407582090926,0.9308492569632797,0.145608549011465,0.18711430186990524,-2.8273500667605225,0.2,10
15,4,-2.796253530716107,0.0,-2.796253530716107,0.9317072482983507,0.212970102064757,0.23746026329365702,-2.8319565922180647,0.2,10
16,4,-2.784400453518139,0.0,-2.784400453518139,0.9331556891110565,0.35250588331597776,0.15986661246196882,-2.839723603267049,0.2,10
