step,r_s,elocal,weight,weightvar,elocalvar,eref,tau,popstep
55,8,-0.3547071508256498,1.0000727499878042,0.005410707576279093,0.11248883433307676,-0.35539762923034,0.01,10
56,8,-0.35465336445751383,1.000072210054058,0.006488524274773274,0.1126517631925576,-0.3553436397688859,0.01,10
57,8,-0.3546057874008213,1.0000728911242396,0.007560328937975382,0.11277825987152502,-0.3554117418461887,0.01,10
58,8,-0.35469762519258846,1.0000741927730759,0.008615932418522914,0.11066337592960664,-0.35554189715794715,0.01,10
59,8,-0.35436009592840567,1.0000741152125079,0.009666756388572898,0.1137768055353919,-0.35553414167624486,0.01,10
60,8,-0.35450688612610703,1.0000742793899282,4.440892098500626e-16,0.11023368234269747,-0.35555055820025866,0.01,10
61,8,-0.3544392125659805,1.000063406338445,0.0011512668379737602,0.1152403073333546,-0.35446332789998075,0.01,10
62,8,-0.3543992133190806,1.0000649346426784,0.002287235725177263,0.11444621138075586,-0.3546161485167444,0.01,10
63,8,-0.3542466363190128,1.0000653200738134,0.0034316450588037697,0.11844631762413135,-0.354654689120198,0.01,10
64,8,-0.3537651572633292,1.0000636542618255,0.0046070068553451925,0.12425128940526296,-0.3544881186630644,0.01,10
65,8,-0.3535259097582403,1.000061613803108,0.0058000906783980165,0.12487201750403576,-0.3542840855707291,0.01,10
66,8,-0.35328973452337653,1.0000607016803957,0.006986268104161483,0.12405965973934084,-0.3541928788775046,0.01,10
67,8,-0.35349118973660787,1.000062014100683,0.008168236887710246,0.12642404955103306,-0.3543241128539875,0.01,10
68,8,-0.3535787527631826,1.0000648620830157,0.009337209876645373,0.1232972811683171,-0.3546088930213452,0.01,10
69,8,-0.35377100487391167,1.0000674194806844,0.010475919006917809,0.1211751101504938,-0.35486461587451656,0.01,10
70,8,-0.3534627536230728,1.0000681995264333,0.0,0.12501644800705103,-0.354942615160303,0.01,10
71,8,-0.35447732196083537,1.000062480236692,0.0012063806321857588,0.11844891946203001,-0.3543707235534937,0.01,10
72,8,-0.3545006478076166,1.0000658020951831,0.002384886446707482,0.12027026249309733,-0.35470288809718914,0.01,10
73,8,-0.35450957687642304,1.0000673551899442,0.0035537282360232885,0.11849363470329251,-0.35485818723367635,0.01,10
74,8,-0.35442564388510306,1.000068307897093,0.004703783077111965,0.1181159635737525,-0.35495345148663865,0.01,10
75,8,-0.3541265361716727,1.0000678346830185,0.005861805998029937,0.12250012425358658,-0.35490613330021,0.01,10
76,8,-0.3541822838632475,1.0000680244832179,0.007017067087574377,0.12085602005357032,-0.3549251120309279,0.01,10
77,8,-0.3539723366842301,1.0000686334673108,0.008165732887320925,0.12441569346976687,-0.35498600627937177,0.01,10
78,8,-0.35372985913681293,1.0000680388034415,0.00933530956541864,0.12894085260054716,-0.35492654395586926,0.01,10
79,8,-0.3533809451238807,1.0000668895034859,0.01052742604835484,0.13414991392671402,-0.3548116217134363,0.01,10
80,8,-0.35326182455922167,1.000066123795225,4.440892098500626e-16,0.12901867783903362,-0.35473505597952604,0.01,10
81,8,-0.35531358571903354,1.0000713088244573,0.0012537903262230807,0.12368955603095694,-0.35525352327559145,0.01,10
82,8,-0.35584457162108196,1.0000768300442986,0.0024593728449654926,0.12137251583571422,-0.3558056043674,0.01,10
83,8,-0.3552247036643911,1.0000779048605661,0.0036705957580132603,0.1273015637384384,-0.35591307767922903,0.01,10
84,8,-0.3553174997497848,1.0000768821649773,0.0048963130685656595,0.12640470163664178,-0.3558108160347255,0.01,10
85,8,-0.3550709487577589,1.000077804218358,0.006134242882818381,0.13286857976085836,-0.35590301424190224,0.01,10
86,8,-0.35449664768128025,1.0000757223597685,0.00741363462330766,0.13972680547975763,-0.3556948443627544,0.01,10
87,8,-0.3542117758922161,1.0000732077448935,0.008687748568690822,0.13481498915709886,-0.35544340159895216,0.01,10
88,8,-0.35475777423811883,1.0000756253527698,0.009898338243058058,0.12713709757010727,-0.355685144396922,0.01,10
89,8,-0.3552507838733006,1.0000815130044962,0.011033905707135196,0.11935053877649762,-0.35627386331439836,0.01,10
90,8,-0.35527630292613344,1.0000847863747495,0.0,0.1164795537222973,-0.3566011731240109,0.01,10
91,8,-0.35369751969934804,1.000054331442557,0.0012406587978685752,0.12434387269882606,-0.3535558917309644,0.01,10
92,8,-0.353738285928903,1.0000582318526392,0.002459745623392093,0.12255734806165416,-0.3539459107882754,0.01,10
93,8,-0.35323208864941,1.0000574359265606,0.003679727736361638,0.12660037748717415,-0.35386632278330354,0.01,10
94,8,-0.353034672474247,1.000055538971169,0.004913265978492565,0.12788078146457565,-0.3536766379589549,0.01,10
95,8,-0.3526499025225249,1.0000543149252088,0.006158458988059265,0.13180085561127716,-0.3535542400858852,0.01,10
96,8,-0.35232109372878145,1.0000525629791444,0.007422211271574135,0.13598074009261016,-0.35337905484115806,0.01,10
97,8,-0.35212650399924156,1.0000518041668789,0.008697068153530151,0.13848240813657334,-0.35330317757415647,0.01,10
98,8,-0.3520040925463911,1.0000520039236396,0.009968755454447628,0.13866974288554154,-0.3533231522134581,0.01,10
99,8,-0.35216832766191636,1.0000538522292555,0.011224364819184858,0.1367069860552291,-0.3535079729928309,0.01,10
100,8,-0.35267171589949875,1.00005861486223,0.0,0.1326495669503511,-0.35398420950980447,0.01,10
101,8,-0.35451425379100726,1.000065658377259,0.0013491451179706243,0.1399524534243529,-0.3546885172494084,0.01,10
102,8,-0.35510257824296354,1.000069571823421,0.00267645290999209,0.1309348822199723,-0.3550798354066012,0.01,10
103,8,-0.35573795699754485,1.0000771747077155,0.003920161070818096,0.12484454116338711,-0.35584006805530277,0.01,10
104,8,-0.35554124590812874,1.0000807571155097,0.00512102768342911,0.12467798923677005,-0.35619828054814257,0.01,10
105,8,-0.3556425310718032,1.0000817701936677,0.0063155291040513884,0.124894419775613,-0.3562995801319813,0.01,10
106,8,-0.3557487660830554,1.0000843237472747,0.007506375335863532,0.12666664619580276,-0.3565549142879612,0.01,10
107,8,-0.3548295571851838,1.0000822936190712,0.008744549979825688,0.14022096704693873,-0.3563519183789332,0.01,10
108,8,-0.35423888982533414,1.0000774657743985,0.010064624628197391,0.1546855677710961,-0.3558691724732572,0.01,10
109,8,-0.35438416881573875,1.0000771884101456,0.01137589155021638,0.14013232167342127,-0.35584143819258063,0.01,10
110,8,-0.35537041088195187,1.000083737274476,4.440892098500626e-16,0.13320247141537694,-0.35649627193578803,0.01,10
111,8,-0.35851874181702065,1.0001044908496666,0.0011929550044281038,0.12089167033550835,-0.3585714341529877,0.01,10
112,8,-0.35826533134575117,1.0001049097580184,0.0024042033780215517,0.12558146451685293,-0.3586133206026504,0.01,10
113,8,-0.35800501794390105,1.000103953403636,0.0036363193825196343,0.12868568510707107,-0.35851769515073584,0.01,10
114,8,-0.3578393795720449,1.000103501148726,0.0048777008485096736,0.13128857563673996,-0.35847247435036544,0.01,10
115,8,-0.3580142512194641,1.0001052213626038,0.006115306063874479,0.13168363268757904,-0.35864447778765873,0.01,10
116,8,-0.35839924009302754,1.0001096591431469,0.007340110410905561,0.13279741139508575,-0.3590882081674487,0.01,10
117,8,-0.35842157099521044,1.0001130597829884,0.008527443272636962,0.1262914069491483,-0.3594282342864691,0.01,10
118,8,-0.35774419790428613,1.0001116066369158,0.00972691686457952,0.14053528871466328,-0.35928293600103456,0.01,10
119,8,-0.3578899186010591,1.0001105356346167,0.010916201432859717,0.12810072957757823,-0.35917584766554994,0.01,10
120,8,-0.3576639072188041,1.0001110761962733,2.220446049250313e-16,0.1314827392863169,-0.3592298978421545,0.01,10
121,8,-0.3578323320973102,1.0000987020062533,0.0012933966613223494,0.132878516176985,-0.3579926086182968,0.01,10
122,8,-0.35886786610231486,1.0001046310114259,0.0025109004238073928,0.116884412076713,-0.35858544886355137,0.01,10
123,8,-0.35872041561456725,1.000110259908757,0.003638640161048945,0.11619502715870479,-0.359148278123218,0.01,10
124,8,-0.3585500407175396,1.0001099147045187,0.004750430861350634,0.11533410948974099,-0.3591137614992305,0.01,10
125,8,-0.3583800625274729,1.0001094667759391,0.00585521729275832,0.11769680693587897,-0.3590689735540956,0.01,10
126,8,-0.35800763162824295,1.0001081517381207,0.0069732278686790525,0.12249147821921377,-0.35893748407952614,0.01,10
127,8,-0.35797784386826936,1.0001075624686975,0.00809918388876251,0.12026461464467354,-0.3588785634922005,0.01,10
128,8,-0.3579942913287704,1.00010883931284,0.009220160173595681,0.1215599774420782,-0.35900623409237264,0.01,10
129,8,-0.3586298625336346,1.0001133139129783,0.010324397755282686,0.11734542103516492,-0.3594536444093966,0.01,10
130,8,-0.35847701907979446,1.000116854494609,2.220446049250313e-16,0.11740011897230009,-0.3598076618306753,0.01,10
131,8,-0.3638741677491648,1.000159499388982,0.0010215797583431904,0.10347120722591133,-0.36407156209590574,0.01,10
132,8,-0.3635957826312094,1.0001577384844023,0.002053988017811842,0.10554024854670468,-0.363895499564782,0.01,10
133,8,-0.3634230752760286,1.00015656560195,0.0030820199886361912,0.10440307032962157,-0.36377822974874147,0.01,10
134,8,-0.36372569341376904,1.0001582263483786,0.0040891173010522315,0.10279070058007467,-0.3639442782562256,0.01,10
135,8,-0.3640047482829669,1.0001620082525406,0.005060243843948624,0.09858186935194077,-0.36432240812728994,0.01,10
136,8,-0.36405156191309634,1.0001644319767449,0.00599981385402357,0.09756947794247911,-0.3645647409941131,0.01,10
137,8,-0.36388773170248795,1.000164615829873,0.00691769719837432,0.09518806281570903,-0.3645831232826025,0.01,10
138,8,-0.36346614428361707,1.00016246069575,0.007822848412008266,0.09605826762518095,-0.3643676451092362,0.01,10
139,8,-0.363392977181788,1.0001609137290788,0.00873438071990055,0.09673255902424156,-0.3642129734505431,0.01,10
140,8,-0.36311834111781655,1.0001601911190616,4.440892098500626e-16,0.09851569393974517,-0.3641407240486833,0.01,10
141,8,-0.3681611283532503,1.0002016420540505,0.0008552356936712953,0.08626387211638228,-0.3682850677676357,0.01,10
142,8,-0.36847135635455575,1.000203053242903,0.0017092294324192018,0.08553736205315546,-0.36842615810357143,0.01,10
143,8,-0.3683853137952152,1.0002049032084166,0.002560034336231923,0.08625721133054767,-0.36861111692737575,0.01,10
144,8,-0.3684845122422863,1.0002057018161894,0.0034100625147021634,0.08604411498563752,-0.3686909613124005,0.01,10
145,8,-0.36866200636330687,1.0002078205712301,0.004259329553110747,0.08684709382484884,-0.3689027930179008,0.01,10
146,8,-0.3683572608193731,1.0002079674718014,0.005116570298013283,0.08842472028864555,-0.368917480021679,0.01,10
147,8,-0.36818284582130006,1.0002063570431696,0.005978055755658714,0.08857484990890187,-0.36875647051359556,0.01,10
148,8,-0.36811316020258095,1.0002058807764869,0.006835704584653926,0.08820182395827642,-0.3687088536600562,0.01,10
149,8,-0.3679077075373763,1.00020525022651,0.007690386576254537,0.08855186826070194,-0.3686458116216348,0.01,10
150,8,-0.3677170797107307,1.0002040284929132,0.0,0.08899819456514732,-0.36852366325832775,0.01,10
151,8,-0.3688580708889516,1.0002085852651328,0.0008972924156936668,0.0895864502248406,-0.368979246490322,0.01,10
152,8,-0.36868013697381213,1.0002076913479074,0.0017914264002761937,0.09054611034639024,-0.36888987336975915,0.01,10
153,8,-0.36865802553835625,1.0002074985775555,0.00268479863069807,0.09019326987205036,-0.3688706003355541,0.01,10
154,8,-0.36864695669820957,1.0002081286665474,0.0035734028799996377,0.09035544810851535,-0.36893359614335497,0.01,10
155,8,-0.3683863872147591,1.000207587492657,0.004463699041246928,0.09135738053328464,-0.36887949000071746,0.01,10
156,8,-0.368290594765907,1.0002066672952583,0.005361844944771152,0.09296347024753761,-0.3687874893167031,0.01,10
157,8,-0.36832198038534286,1.0002071724903099,0.00625820671322473,0.09168996549692976,-0.3688379983705431,0.01,10
158,8,-0.3683641508438489,1.0002082747298995,0.0071404953102521184,0.0904924889251928,-0.36894819943813334,0.01,10
159,8,-0.3684676307161578,1.0002097333017146,0.008012401566302604,0.09014945030588864,-0.36909402614127845,0.01,10
160,8,-0.36812513870023156,1.0002093388715418,2.220446049250313e-16,0.09117777166753452,-0.36905459138699026,0.01,10
161,8,-0.36822801636514835,1.0002016441262367,0.0009167800868353494,0.09245977230706641,-0.36828527494446356,0.01,10
162,8,-0.36827411673158167,1.000202579682111,0.0018396917750859497,0.09329818136923207,-0.36837881162701575,0.01,10
163,8,-0.368053025326374,1.0002025830095644,0.0027683883535212853,0.09450020569615131,-0.36837914430496704,0.01,10
164,8,-0.36799423828820377,1.0002020624019934,0.0036971574643841604,0.094093292776966,-0.36832709407880315,0.01,10
165,8,-0.3677504447272835,1.000201441141277,0.004627439259435678,0.09586999507751608,-0.36826498053867485,0.01,10
166,8,-0.3678639526429087,1.0002016704329946,0.005555435278517767,0.09465603355656105,-0.368287905089858,0.01,10
167,8,-0.3679529286683369,1.0002035212765035,0.0064748573475448025,0.09463354002086855,-0.36847295195101004,0.01,10
168,8,-0.36772341787030066,1.0002037301757891,0.0073976214095441625,0.09622895295735204,-0.36849383762670507,0.01,10
169,8,-0.3676384510022203,1.0002030957426926,0.008324803515492765,0.0965916185798694,-0.3684304072196229,0.01,10
170,8,-0.36750160682520083,1.0002028996915302,2.220446049250313e-16,0.09718319022773192,-0.368410806082387,0.01,10
171,8,-0.3681996807868129,1.0002013537627716,0.0009138942164267136,0.09170040617616528,-0.3682562444475653,0.01,10
172,8,-0.3683630052583027,1.0002028534949545,0.0018222866229390842,0.09114461294991794,-0.3684061873618568,0.01,10
173,8,-0.3683834347476117,1.0002045903404133,0.0027242868453808576,0.09116159529892236,-0.3685798365315872,0.01,10
174,8,-0.3687615732640274,1.000207381556027,0.003617824650385777,0.09024141628463761,-0.368858900609693,0.01,10
175,8,-0.3685856006949391,1.0002091770464139,0.004503912506722555,0.09038104504196783,-0.3690384122598087,0.01,10
176,8,-0.36874651374409767,1.0002099004481724,0.005387947765071186,0.09057825253739743,-0.36911073728076105,0.01,10
177,8,-0.3690061345296391,1.0002127483363974,0.006261687950431458,0.08915454158691237,-0.3693954659331621,0.01,10
178,8,-0.3692390688060617,1.0002159009774871,0.007120846517388026,0.08842174316278087,-0.3697106624877432,0.01,10
179,8,-0.36894913148192154,1.000216373352853,0.007977897804069914,0.089344847108647,-0.36975788981676305,0.01,10
180,8,-0.3690334044766988,1.0002161453032838,0.0,0.08993637893196685,-0.3697350897905614,0.01,10
181,8,-0.36882073581642183,1.0002061764142027,0.0008985923057142278,0.08939718086731034,-0.3687384113419148,0.01,10
182,8,-0.3684758586190241,1.0002064796434866,0.0017903802118985623,0.09014119404181489,-0.36876872801513194,0.01,10
183,8,-0.36838458605934055,1.000205098803078,0.002680516836610368,0.08990310896569599,-0.3686306723846204,0.01,10
184,8,-0.36828096474940636,1.0002049254859051,0.003569188637959833,0.09057288618569637,-0.36861334421982594,0.01,10
185,8,-0.3681268875238768,1.000204453737468,0.004459619591613888,0.09094163338715208,-0.3685661790303292,0.01,10
186,8,-0.36830212557032216,1.0002053503867654,0.005345306179902842,0.09039227515760602,-0.36865582559131127,0.01,10
187,8,-0.3681830735709746,1.000206426220354,0.006228128831911317,0.0912116427693636,-0.36876338680457627,0.01,10
188,8,-0.3681472113473897,1.0002064919922642,0.007114533843043505,0.09197670882217494,-0.3687699626379488,0.01,10
189,8,-0.36815166098860164,1.000207141034391,0.007998574393650749,0.09143418230217362,-0.3688348534301286,0.01,10
190,8,-0.36823166122855294,1.0002083449694508,0.0,0.09156947286173912,-0.36895522193039487,0.01,10
191,8,-0.3696058041052575,1.0002152469472707,0.0009201699661402118,0.09198774518310478,-0.36964527356224175,0.01,10
192,8,-0.36971094722937964,1.0002166374436765,0.0018312677046484493,0.09150958045317412,-0.36978429318261424,0.01,10
193,8,-0.36962741145694306,1.0002175758543268,0.002738637022264175,0.09202296074800961,-0.3698781138785574,0.01,10
194,8,-0.36965136411528526,1.0002181159580839,0.003645630054175008,0.09236492829691306,-0.3699321124908814,0.01,10
195,8,-0.36979043275749246,1.0002197433289841,0.004545731493964824,0.0915176797172855,-0.37009481396073574,0.01,10
196,8,-0.36972893841247517,1.000220955879858,0.005443644497149975,0.09264351250404868,-0.3702160423355118,0.01,10
197,8,-0.3693130060707279,1.0002194727952463,0.00635156296078393,0.09456628029019419,-0.37006776652679746,0.01,10
198,8,-0.36901386171251965,1.0002168630100452,0.007273056160737553,0.09640818616355487,-0.3698068449314065,0.01,10
199,8,-0.3685185146624088,1.0002139502323142,0.008213377709720741,0.09988528474029419,-0.36951562988795694,0.01,10
200,8,-0.36849428768071857,1.0002123676842472,0.0,0.09916832075573104,-0.3693574088074944,0.01,10
201,8,-0.36953816446359244,1.000214043747319,0.0009350589967866417,0.09326492610900118,-0.3695249793876832,0.01,10
202,8,-0.3692760148744953,1.0002141816351484,0.0018689866539817028,0.09497187669883922,-0.36953876521889767,0.01,10
203,8,-0.36889417114071443,1.0002118721415694,0.0028118810169777434,0.09605550299135338,-0.3693078650489372,0.01,10
204,8,-0.36899756268006617,1.0002113869107252,0.003754129946266075,0.09581361147313977,-0.36925935223126394,0.01,10
205,8,-0.3689117259559761,1.0002123579642739,0.004689647638660509,0.0955845333094063,-0.3693564370165322,0.01,10
206,8,-0.368599378104697,1.0002112897893176,0.005627479873402099,0.09716818698813931,-0.3692496421426056,0.01,10
207,8,-0.3686851811874441,1.0002111246253789,0.006571976885909753,0.09826126772356872,-0.3692331292363765,0.01,10
208,8,-0.36839954679742176,1.0002111101109492,0.007521650645920813,0.09960886749369466,-0.3692316780997662,0.01,10
209,8,-0.3684060714699112,1.0002106612912034,0.008469457981323212,0.09912254028955222,-0.36918680558815065,0.01,10
210,8,-0.3679640161351322,1.0002095139206888,0.0,0.10299307978051107,-0.3690720926364651,0.01,10
211,8,-0.36470560524358725,1.0001679044802638,0.0011508622448117224,0.11675037563184025,-0.36491193365364066,0.01,10
212,8,-0.3644747068479688,1.0001667338915872,0.0023188692612291163,0.12032121179452353,-0.3647948943688978,0.01,10
213,8,-0.3645199834760481,1.0001672382955877,0.0034947266014133584,0.12039868225273209,-0.3648453263475194,0.01,10
214,8,-0.3638884774883453,1.0001658540703722,0.00469112898471214,0.1265714132359628,-0.36470692687586553,0.01,10
215,8,-0.3639725047793973,1.0001647925824655,0.005911251434350739,0.1284161032676759,-0.36460079563116427,0.01,10
216,8,-0.3642753220387671,1.000168192319719,0.007110778714220561,0.1248999933589637,-0.36494071276286966,0.01,10
217,8,-0.36424798452499524,1.0001709075962928,0.008282424316150162,0.12445565129221647,-0.3652121943905526,0.01,10
218,8,-0.36367219285700747,1.0001694157347774,0.009453500490489162,0.1277305772517735,-0.36506303362045023,0.01,10
219,8,-0.36406038162828624,1.0001698432346544,0.010608749482684369,0.12342581178427812,-0.36510577635772445,0.01,10
220,8,-0.36408828471256116,1.0001731556713873,2.220446049250313e-16,0.1236761261719773,-0.36543696323267477,0.01,10
221,8,-0.36206995464472663,1.0001414477826442,0.0013018081192378095,0.13411902815428936,-0.3622666730502223,0.01,10
222,8,-0.36264940806507046,1.0001449374937101,0.0025956833347695074,0.1291370189832858,-0.3626155941938718,0.01,10
223,8,-0.3621613611227275,1.0001471058610272,0.0038820979301988404,0.13565047194430926,-0.3628323992673333,0.01,10
224,8,-0.36217174333710705,1.0001465661034263,0.005184430499105453,0.1366550540540129,-0.36277843143166977,0.01,10
225,8,-0.36198555341199257,1.0001474361767881,0.006472272842532558,0.13695656507216117,-0.3628654259795424,0.01,10
226,8,-0.36182769907061957,1.0001474100597858,0.007742017221605185,0.13666756233668523,-0.3628628146642776,0.01,10
227,8,-0.36258152076141337,1.0001515579178384,0.008947429849977111,0.12441023396504454,-0.3632775384749693,0.01,10
228,8,-0.36317643287527335,1.0001589681363547,0.010068664129083613,0.11861885666796936,-0.3640184452911736,0.01,10
229,8,-0.36284272184520117,1.0001614031722776,0.011166265945742332,0.12039196869607242,-0.3642619098839364,0.01,10
230,8,-0.36310927030756,1.0001622659952345,0.0,0.11700478999182697,-0.364348178218416,0.01,10
231,8,-0.3616238877591581,1.0001353857947313,0.0011812780940733889,0.1186739354406215,-0.361660558155395,0.01,10
232,8,-0.36206292249816296,1.0001392907014495,0.0023475340553320194,0.11723598069221301,-0.3620509952052697,0.01,10
233,8,-0.36214280481733646,1.0001431883237706,0.003489082213058722,0.11527537640784273,-0.36244070239533216,0.01,10
234,8,-0.36164963903690783,1.0001424131544843,0.004619605094117334,0.11679175959149554,-0.3623631965345985,0.01,10
235,8,-0.36177041785247194,1.0001418653347958,0.005747523428766157,0.11594119174033823,-0.3623084223513075,0.01,10
236,8,-0.3619174605722464,1.0001444620206275,0.0068642109097155745,0.11544484559780055,-0.36256805376469703,0.01,10
237,8,-0.36194724690821434,1.0001466119747628,0.007973721524715875,0.11628389743760975,-0.3627830178930064,0.01,10
238,8,-0.36178561441435775,1.0001473193741994,0.009087383169285443,0.11884813701311268,-0.3628537474418575,0.01,10
239,8,-0.36192172008294105,1.0001485329082553,0.010200192948358068,0.1180434660402892,-0.36297508289875785,0.01,10
240,8,-0.36186353815821304,1.0001501085455917,2.220446049250313e-16,0.11688176185235107,-0.3631326231083971,0.01,10
241,8,-0.36285728184933325,1.000147766091395,0.0010924744645077831,0.1101574470918802,-0.36289841257142935,0.01,10
242,8,-0.36283879282983594,1.0001490765047976,0.002190192639865912,0.11142073291393167,-0.36302943446523916,0.01,10
243,8,-0.36304142878557155,1.0001512173171665,0.0032856449500456475,0.11097464987142905,-0.363243483563328,0.01,10
