step,r_s,ke,pot,elocal,weight,weightvar,elocalvar,eref,tau,popstep
52,4,1.2955004027263792,0.0,1.2955004027263792,0.10034235356758989,0.09506546818658894,12.636693383515535,-2.9472438283536695,0.2,10
53,4,2.6700171069381726,0.0,2.6700171069381726,0.12840801393630683,0.24766977475530352,13.34056695849247,-4.1803684705316275,0.2,10
54,4,3.284358240104771,0.0,3.284358240104771,0.15808757637793802,0.5233054644185948,13.550689771524514,-5.220050256535253,0.2,10
55,4,4.779226674831914,0.0,4.779226674831914,0.1657227458893752,0.8646571290055687,14.197148763272159,-5.455885387433111,0.2,10
56,4,5.629564696846145,0.0,5.629564696846145,0.17041485602865059,1.4272665043005424,14.584565367633575,-5.595483424128328,0.2,10
57,4,7.002927977197914,0.0,7.002927977197914,0.13566869641697327,1.0733642623303856,15.42837397913384,-4.455383744654995,0.2,10
58,4,7.275707966513712,0.0,7.275707966513712,0.11194961925969216,0.9116230086237678,15.92292594965439,-3.4945491650880536,0.2,10
59,4,7.8101981929796604,0.0,7.8101981929796604,0.17017619840579468,1.7296716471206401,16.2885599241653,-5.588476262348558,0.2,10
60,4,8.192235180703316,0.0,8.192235180703316,0.14278570292137527,0.0,16.207950909345094,-4.711029081294658,0.2,10
61,4,-0.8243310451672823,0.0,-0.8243310451672823,0.12161895572059445,0.07893355627312114,11.490481995986768,-3.9087686710362086,0.2,10
62,4,1.8037699553034354,0.0,1.8037699553034354,0.14447414995091157,0.21561800081559263,14.233415956500437,-4.769807447199488,0.2,10
63,4,3.0966404460901393,0.0,3.0966404460901393,0.17305557998046942,0.47621748509790884,14.705748506372167,-5.6723685271424475,0.2,10
64,4,3.900729855105538,0.0,3.900729855105538,0.18773283402815102,0.7630969969605629,15.398915839472677,-6.079403737424817,0.2,10
65,4,5.138369498667761,0.0,5.138369498667761,0.1833310649594489,0.942341108292253,16.176028738213066,-5.960772537486812,0.2,10
66,4,6.728357807761613,0.0,6.728357807761613,0.12607698785619353,0.6882769051008214,17.81109956804917,-4.088768130268185,0.2,10
67,4,7.768519908094476,0.0,7.768519908094476,0.14643059363356048,0.9706724961299216,18.346212119602573,-4.837062217831051,0.2,10
68,4,8.458975774436167,0.0,8.458975774436167,0.21667618346638923,1.9193988339679675,18.25014000107945,-6.796324439559725,0.2,10
69,4,9.35510948093088,0.0,9.35510948093088,0.30551956245912654,3.288465785145705,19.854028183713208,-8.514373508808005,0.2,10
70,4,10.357039859447857,0.0,10.357039859447857,0.2685378858805364,1.1102230246251565e-16,20.67659941534906,-7.8692644846743045,0.2,10
71,4,-2.702725086674062,0.0,-2.702725086674062,0.20471647220544564,0.12431004943944027,8.118263646618784,-6.512434251881534,0.2,10
72,4,0.474774960499693,0.0,0.474774960499693,0.17079217203457261,0.2104531040232196,9.940893469958315,-5.606541700444168,0.2,10
73,4,2.2026828061318056,0.0,2.2026828061318056,0.16895454236651933,0.38915553261872515,11.082057435582271,-5.552452948128192,0.2,10
74,4,3.453060416663028,0.0,3.453060416663028,0.186185088497344,0.7466004858895531,12.240477098230567,-6.038010846710026,0.2,10
75,4,4.695189381416158,0.0,4.695189381416158,0.2264588956566989,1.6523237794648136,13.341570506269372,-7.017121716444504,0.2,10
76,4,5.0955494234147425,0.0,5.0955494234147425,0.19936849715139598,1.680592931865779,12.62910003388329,-6.380078739013028,0.2,10
77,4,6.363588384401395,0.0,6.363588384401395,0.11715971461367466,0.9548080440460984,13.236817123336639,-3.7219948852613407,0.2,10
78,4,6.651542962235284,0.0,6.651542962235284,0.12623668898393114,0.9463727566212307,13.67092552948026,-4.09509759885127,0.2,10
79,4,7.218844329437756,0.0,7.218844329437756,0.10920229120590658,0.9537212021039007,14.776807906046223,-3.3703146789686214,0.2,10
80,4,7.7605979538279115,0.0,7.7605979538279115,0.17288690257976652,5.551115123125783e-17,15.318295509679578,-5.667492646827842,0.2,10
81,4,-2.089213037237018,0.0,-2.089213037237018,0.16635853443555357,0.09264802610245663,9.343048789218681,-5.47503098101766,0.2,10
82,4,0.35318721551880766,0.0,0.35318721551880766,0.16961925081614812,0.21823773035864796,10.764240669000399,-5.572085575254987,0.2,10
83,4,1.9532967028589459,0.0,1.9532967028589459,0.207500877048849,0.6292007828175981,13.405819079800612,-6.579982286836114,0.2,10
84,4,4.505647660451236,0.0,4.505647660451236,0.21591165983353375,1.114870509066764,18.02998197875321,-6.778651163699584,0.2,10
85,4,5.68186846697089,0.0,5.68186846697089,0.17889199847364404,1.1474395417904553,18.88944907647513,-5.838215771135477,0.2,10
86,4,6.823977744633261,0.0,6.823977744633261,0.14209483750989005,1.2372024269281656,19.6868211703993,-4.686777977137025,0.2,10
87,4,6.589791001649149,0.0,6.589791001649149,0.1537013246373027,1.8523122640262075,18.07691444363628,-5.079360799006277,0.2,10
88,4,7.777039444665061,0.0,7.777039444665061,0.16057813258325362,2.5772710336884233,18.595115296757168,-5.298207612270304,0.2,10
89,4,9.028102707769106,0.0,9.028102707769106,0.14992486772762062,2.603880015060236,18.766207634501544,-4.954975888805775,0.2,10
90,4,9.348264605847369,0.0,9.348264605847369,0.06741096977983126,1.3877787807814457e-17,19.22782153420874,-0.9583432600807953,0.2,10
91,4,2.6089549950925535,0.0,2.6089549950925535,0.0874124910099166,0.10160706190205572,9.986835229087118,-2.2574954057364227,0.2,10
92,4,3.1873172277498107,0.0,3.1873172277498107,0.1630108701514465,0.3916072091419553,10.512474425685607,-5.373388887964294,0.2,10
93,4,3.969376097383506,0.0,3.969376097383506,0.18887540050407078,0.8189349981426476,10.719331380367828,-6.109742160131013,0.2,10
94,4,4.896189308142733,0.0,4.896189308142733,0.19776415536034517,1.1816050732779144,13.245901740616453,-6.339680385751016,0.2,10
95,4,5.957260473897959,0.0,5.957260473897959,0.21250398354887864,1.6300149866839488,14.289157331196998,-6.699108126325484,0.2,10
96,4,7.464538682541288,0.0,7.464538682541288,0.22011152077921436,2.246806188060419,18.582047003204597,-6.874976107561546,0.2,10
97,4,8.142010599373464,0.0,8.142010599373464,0.1897865972388064,2.1958637923852873,19.01571879293861,-6.133805797331318,0.2,10
98,4,8.971228862051259,0.0,8.971228862051259,0.15137742307283367,1.6497050100303223,19.393855036677614,-5.003185498981817,0.2,10
99,4,9.379374996613533,0.0,9.379374996613533,0.129041903382021,1.4626271771728818,20.19006084309133,-4.204990374988865,0.2,10
100,4,10.933123628375386,0.0,10.933123628375386,0.18320797706556674,0.0,21.92176275198374,-5.957414425951707,0.2,10
101,4,-1.5500058243455535,0.0,-1.5500058243455535,0.15814394810263877,0.10645235200874426,10.631966058420723,-5.2218328658241395,0.2,10
102,4,1.6059174669863296,0.0,1.6059174669863296,0.16456424965249186,0.2799317315589551,12.849835973028648,-5.420809801548801,0.2,10
103,4,3.507367342452943,0.0,3.507367342452943,0.20908079576870967,0.7548149121423791,14.081850270757995,-6.617908254251831,0.2,10
104,4,4.684502708762141,0.0,4.684502708762141,0.23653425198167072,1.536689520850415,14.103467667858814,-7.234769585422145,0.2,10
105,4,5.7290017795023145,0.0,5.7290017795023145,0.1560676583708572,0.8734833949346007,14.401806335772601,-5.155752558475388,0.2,10
106,4,6.376941281571018,0.0,6.376941281571018,0.12582398368835743,0.6772631137568108,14.369537210972851,-4.07872433205018,0.2,10
107,4,8.361996795563426,0.0,8.361996795563426,0.12760736562028507,0.8560487938364745,16.792600896128675,-4.149094922527861,0.2,10
108,4,8.997780745477815,0.0,8.997780745477815,0.1439081134472226,1.0218740146325789,16.822211113008255,-4.75017942902939,0.2,10
109,4,9.539489945994431,0.0,9.539489945994431,0.11030494535466669,0.8280187924902015,17.02858080923811,-3.4205482585471105,0.2,10
110,4,10.129661001067008,0.0,10.129661001067008,0.11224735723273109,1.3877787807814457e-17,17.351367379640607,-3.5078293686274127,0.2,10
111,4,-0.780757614319723,0.0,-0.780757614319723,0.11333190904754845,0.07481314851578064,8.46263105232495,-3.5559082629978804,0.2,10
112,4,0.9942049668259272,0.0,0.9942049668259272,0.13754797705186134,0.19966906489149544,9.920282495330285,-4.524168356121483,0.2,10
113,4,2.3185400167468844,0.0,2.3185400167468844,0.15975407020892907,0.381817036552832,10.968515616657236,-5.272482312565874,0.2,10
114,4,4.120373765630753,0.0,4.120373765630753,0.1522471910569533,0.4878973712760504,11.759776154247712,-5.031831739199757,0.2,10
115,4,6.050879909938567,0.0,6.050879909938567,0.14266860800148692,0.595099491726739,23.729488839477867,-4.706927026360622,0.2,10
116,4,7.48015830682438,0.0,7.48015830682438,0.1469950225326634,0.8215335539459218,25.392370324859048,-4.856298084237027,0.2,10
117,4,8.430214305663956,0.0,8.430214305663956,0.15279701529459203,1.0160129760519498,25.945782697408475,-5.049856170466225,0.2,10
118,4,9.344940852200233,0.0,9.344940852200233,0.15352842726486557,1.1767869585390365,25.547306739343597,-5.073733173764282,0.2,10
119,4,9.91675729744388,0.0,9.91675729744388,0.16510042703611033,1.3881782026598142,25.519537478037662,-5.437074142083711,0.2,10
120,4,9.655109119049854,0.0,9.655109119049854,0.1601588383918135,0.0,25.577250266682377,-5.285134768531011,0.2,10
121,4,-1.259851658829131,0.0,-1.259851658829131,0.12530506203117864,0.06244231172502129,9.198795433529087,-4.058060756705421,0.2,10
122,4,1.3292161109034732,0.0,1.3292161109034732,0.13609639411829103,0.14989984507643078,13.97850501128519,-4.471121529577237,0.2,10
123,4,3.2351570103254237,0.0,3.2351570103254237,0.16356500525112067,0.34410318013245894,15.360591559115585,-5.390356939594047,0.2,10
124,4,4.532339227071536,0.0,4.532339227071536,0.1946184684978378,0.6492713416658861,15.729919867275795,-6.259509805673817,0.2,10
125,4,5.743402378942801,0.0,5.743402378942801,0.19901153092093926,0.9554401811968647,16.677835100432933,-6.371118291680367,0.2,10
126,4,6.756979637341917,0.0,6.756979637341917,0.1555158662158746,0.8983490921435592,17.138807027753593,-5.138043254603918,0.2,10
127,4,8.021815879472703,0.0,8.021815879472703,0.17026512314216322,1.3305525688169129,17.7406042781997,-5.591088305386884,0.2,10
128,4,9.053511703310667,0.0,9.053511703310667,0.20070516882164016,2.407380063571638,19.517360806512908,-6.413489502019668,0.2,10
129,4,9.670227852303453,0.0,9.670227852303453,0.2248286616755763,3.636600654138022,19.877409721806465,-6.980997497065403,0.2,10
130,4,9.966827321909925,0.0,9.966827321909925,0.24266661651836186,8.326672684688674e-17,19.96891389242067,-7.3627472191870655,0.2,10
131,4,-3.1715373103820657,0.0,-3.1715373103820657,0.21895816935609996,0.12916933090068342,8.236686176646074,-6.848707975149057,0.2,10
132,4,0.004640917924246253,0.0,0.004640917924246253,0.19322154585854243,0.24417636550387464,10.77145932357708,-6.223491637656606,0.2,10
133,4,1.819436425319823,0.0,1.819436425319823,0.19979114071574317,0.43101771604085104,10.786383594599961,-6.390667077166434,0.2,10
134,4,3.3139123762540525,0.0,3.3139123762540525,0.18564009743009854,0.5617713550328525,12.024411923471702,-6.0233536508516945,0.2,10
135,4,4.07907379171112,0.0,4.07907379171112,0.18276167045404507,0.6589385684068647,12.364536249314915,-5.945219238842624,0.2,10
136,4,5.160436930088597,0.0,5.160436930088597,0.141808722239685,0.5801534338557528,12.8370451900035,-4.676700070142089,0.2,10
137,4,6.033066233853888,0.0,6.033066233853888,0.1347996751842398,0.6599939296752456,13.240817440297693,-4.4232533991339995,0.2,10
138,4,6.230357848199701,0.0,6.230357848199701,0.20259538721741888,1.360077247723117,13.490435118002328,-6.460358572947662,0.2,10
139,4,6.735890032688523,0.0,6.735890032688523,0.24128219935691886,2.3972411974599646,13.830229293026253,-7.334140455569263,0.2,10
140,4,7.126329711373772,0.0,7.126329711373772,0.2534565979114465,0.0,13.847541228690908,-7.5802674397108305,0.2,10
141,4,-2.9517226908503997,0.0,-2.9517226908503997,0.21633148050469947,0.11409679117587035,8.62629066219122,-6.788363771350205,0.2,10
142,4,0.2435927057754197,0.0,0.2435927057754197,0.1757126653653944,0.20401506393733515,9.711775425465849,-5.748554843674184,0.2,10
143,4,1.6588958105506857,0.0,1.6588958105506857,0.18416958816349166,0.4095116527195992,10.837709160253114,-5.98358949446557,0.2,10
144,4,3.257631974120158,0.0,3.257631974120158,0.2116303548915541,1.0525840118516459,11.431968346122657,-6.678510173892112,0.2,10
145,4,4.911118367950727,0.0,4.911118367950727,0.20310216901646297,1.5841447031635176,13.480305285644693,-6.472850195212871,0.2,10
146,4,5.785945100038715,0.0,5.785945100038715,0.22021822838697885,2.449122531865697,15.231589889634597,-6.877399464376642,0.2,10
147,4,6.559130867657905,0.0,6.559130867657905,0.30744696581279285,4.385626638979192,16.0339854986974,-8.545817472172875,0.2,10
148,4,6.8251361578805225,0.0,6.8251361578805225,0.37224223945584767,7.0581255879008316,16.621029456627397,-9.502028573217316,0.2,10
149,4,7.684603971997131,0.0,7.684603971997131,0.22047488659084424,4.5305413309453195,19.55071926950869,-6.883223431762575,0.2,10
150,4,8.346216530818898,0.0,8.346216530818898,0.10747408735078975,1.3877787807814457e-17,19.71379413157827,-3.2905533078766656,0.2,10
151,4,-1.1431776257364146,0.0,-1.1431776257364146,0.10318347613582057,0.040498855968545855,8.613369434956873,-3.0868480811433727,0.2,10
152,4,1.2833839312078559,0.0,1.2833839312078559,0.11495693532085907,0.12283557457433257,10.600025952276155,-3.6270923686148557,0.2,10
153,4,2.505453691838118,0.0,2.505453691838118,0.1349006614320012,0.29710965836248077,11.463483761996178,-4.426997786469511,0.2,10
154,4,3.7901027683855846,0.0,3.7901027683855846,0.1462552414907866,0.4169652009771497,12.84209885886615,-4.831071078434786,0.2,10
155,4,4.848452241637444,0.0,4.848452241637444,0.17025601460995154,0.8290102489126767,13.739532504773056,-5.590820817375008,0.2,10
156,4,5.370852436954006,0.0,5.370852436954006,0.2051922739920683,1.3260868605730403,13.968348807842162,-6.524041762204878,0.2,10
157,4,6.515136321678685,0.0,6.515136321678685,0.16282027655324033,1.2113846664659853,19.487792982927896,-5.3675394281483175,0.2,10
158,4,6.8942363338271555,0.0,6.8942363338271555,0.10451116009844535,0.6420488569312055,19.647031259625386,-3.1507737593352934,0.2,10
159,4,7.853229537219479,0.0,7.853229537219479,0.13539199448139375,0.916795212357724,20.30440466812564,-4.445175623707036,0.2,10
160,4,8.697563973703355,0.0,8.697563973703355,0.1891368534933118,2.7755575615628914e-17,20.29406697868817,-6.116658682761366,0.2,10
161,4,-1.6784612962560863,0.0,-1.6784612962560863,0.1795448012165268,0.1018558160144259,10.067759944431776,-5.856428283500818,0.2,10
162,4,0.5959711792191134,0.0,0.5959711792191134,0.17916701971353524,0.22568734153776404,11.193084529433282,-5.845896663949386,0.2,10
163,4,2.385078336300052,0.0,2.385078336300052,0.19222489723348019,0.5384974824085077,11.899270500057067,-6.19763458633137,0.2,10
164,4,4.067889023121478,0.0,4.067889023121478,0.22881926026737995,1.5212883926525158,12.144025198069617,-7.0689666320850275,0.2,10
165,4,5.396808023976663,0.0,5.396808023976663,0.1270560812435815,0.7110194628396826,14.262820863714543,-4.127447322739485,0.2,10
166,4,7.1390117493389145,0.0,7.1390117493389145,0.13152033302063562,0.6507046823579696,20.856125186393847,-4.300111771799159,0.2,10
167,4,7.73564847393468,0.0,7.73564847393468,0.1484471867218237,0.9981767805810029,20.051351918917447,-4.905450704895796,0.2,10
168,4,8.126522510813166,0.0,8.126522510813166,0.1789985585228921,1.6086716518620308,20.272381342252334,-5.841193219137765,0.2,10
169,4,8.079867334124902,0.0,8.079867334124902,0.18209542599232278,2.316925178517882,20.208604450810796,-5.926958796364509,0.2,10
170,4,8.096305534208684,0.0,8.096305534208684,0.2512458098219552,1.1102230246251565e-16,20.15773799563423,-7.536463364363128,0.2,10
171,4,-2.9087335030138157,0.0,-2.9087335030138157,0.24000591658070988,0.1309867765476806,11.393631679168028,-7.307622332108547,0.2,10
172,4,0.011158184456637769,0.0,0.011158184456637769,0.19387647792758925,0.23469237349745206,12.476748677328906,-6.240410677634223,0.2,10
173,4,2.6105861030346973,0.0,2.6105861030346973,0.1826139846859927,0.4364951946590823,13.732703197931993,-5.941177213217273,0.2,10
174,4,4.516322162847858,0.0,4.516322162847858,0.1883892340015353,0.7638167722647817,14.914368263460023,-6.096855535539484,0.2,10
175,4,6.886770445523721,0.0,6.886770445523721,0.1471052390636536,0.6532443507929563,25.924602857935284,-4.860045667987942,0.2,10
176,4,7.768119764882613,0.0,7.768119764882613,0.13593920116366792,0.5754585882605883,27.226320995879977,-4.465343132380508,0.2,10
177,4,8.242765573196058,0.0,8.242765573196058,0.15774696806594465,0.7794896222841953,27.001257853356893,-5.209265861666746,0.2,10
178,4,8.570872083569553,0.0,8.570872083569553,0.16512348716696784,0.9556702618186588,27.672752538743868,-5.43777246010076,0.2,10
179,4,9.11156965165252,0.0,9.11156965165252,0.15896609348827995,1.013384306101453,27.625827949645053,-5.247759109710563,0.2,10
180,4,10.13447104234045,0.0,10.13447104234045,0.1485228786280242,0.0,29.02249555968995,-4.90799951087563,0.2,10
181,4,-2.286630617860048,0.0,-2.286630617860048,0.19118837052643387,0.14114905036404732,10.12973397484717,-6.170600330624564,0.2,10
182,4,0.9384777221453472,0.0,0.9384777221453472,0.186716875125968,0.28794463843678253,14.44390349630188,-6.05227161873584,0.2,10
183,4,3.316401282926368,0.0,3.316401282926368,0.19340707069155724,0.5392236987259416,15.477729856650315,-6.228290166252593,0.2,10
184,4,5.352835346923205,0.0,5.352835346923205,0.17835754589010178,0.6885500711065751,18.14950548884503,-5.823255556610634,0.2,10
185,4,6.180993588373589,0.0,6.180993588373589,0.14245651449661711,0.6549308302479826,18.073248910073794,-4.699488413370968,0.2,10
186,4,7.009136059152384,0.0,7.009136059152384,0.1662978744730492,1.0003226214121599,18.21090311334922,-5.473207479003192,0.2,10
187,4,7.810149333295675,0.0,7.810149333295675,0.14642502875451924,0.9825891943412598,19.043258886044303,-4.836872196584513,0.2,10
188,4,9.212050809775146,0.0,9.212050809775146,0.12755063516670342,0.9813556516282498,19.924266820411237,-4.14687157643087,0.2,10
189,4,9.934014886751507,0.0,9.934014886751507,0.1595240177195235,1.3466106053952391,20.728112761152452,-5.26527691583129,0.2,10
190,4,9.95892529949462,0.0,9.95892529949462,0.2013598561353628,0.0,20.212992567670135,-6.4297726366297,0.2,10
191,4,-2.416282572919648,0.0,-2.416282572919648,0.20269406099313528,0.10837119131961348,15.89686253738383,-6.4627932225074165,0.2,10
192,4,1.08322638573084,0.0,1.08322638573084,0.1773190038362744,0.19986497836877348,19.07339903597806,-5.794056414690084,0.2,10
193,4,2.928530813534645,0.0,2.928530813534645,0.17637664734739328,0.33316794549410844,19.642396967930896,-5.767413205605319,0.2,10
194,4,4.596031397508695,0.0,4.596031397508695,0.18431211878815343,0.6213254846333628,19.865879504759988,-5.987457546232621,0.2,10
195,4,5.2836188078646655,0.0,5.2836188078646655,0.21877478374928466,1.1850730515630596,20.1720213426027,-6.844518534618173,0.2,10
196,4,6.46298803347742,0.0,6.46298803347742,0.18001443939008782,1.124773187846421,20.253034122067902,-5.869489787353165,0.2,10
197,4,7.478443538949707,0.0,7.478443538949707,0.1711844102707359,1.3678288783885504,19.289813111971,-5.6180114451127015,0.2,10
198,4,7.906794779882386,0.0,7.906794779882386,0.16841676069112732,1.590228171270877,19.74695680361112,-5.536512584320993,0.2,10
199,4,8.77519256212142,0.0,8.77519256212142,0.16509584424136944,1.5806056610953225,23.18654853577773,-5.436935352062747,0.2,10
200,4,9.084964919523951,0.0,9.084964919523951,0.17997013609947207,5.551115123125783e-17,23.795614295188155,-5.868259087655011,0.2,10
201,4,-1.922378511616228,0.0,-1.922378511616228,0.16698917115927076,0.1105448627997719,9.143666899368466,-5.493949289603165,0.2,10
202,4,0.47412936737755534,0.0,0.47412936737755534,0.17575522659062734,0.2558775421886714,12.686534416307927,-5.749765799963929,0.2,10
203,4,5.999491368750307,0.0,5.999491368750307,0.17122370457465616,0.38590627577254183,81.27378234106381,-5.619159031936408,0.2,10
204,4,7.81792244738027,0.0,7.81792244738027,0.16763185571530467,0.5007639839876951,81.48369038266256,-5.513155654256664,0.2,10
205,4,8.811823482395308,0.0,8.811823482395308,0.18975825028869275,0.8279044202266882,81.45906807158136,-6.133058930383936,0.2,10
206,4,9.306053649553418,0.0,9.306053649553418,0.1871427584030601,1.2970058545195078,81.46161411419868,-6.06366315243234,0.2,10
207,4,10.78697634661636,0.0,10.78697634661636,0.13773932080045656,1.4324577323575207,81.85827673114456,-4.531119050210964,0.2,10
208,4,11.973428175741093,0.0,11.973428175741093,0.09974332311347456,1.0433071544702766,81.93411243845365,-2.9173050414391777,0.2,10
209,4,8.628917524424736,0.0,8.628917524424736,0.12490804847664631,1.0259418931568776,18.80272534651296,-4.042193726920134,0.2,10
210,4,9.173758585426985,0.0,9.173758585426985,0.17644727744493502,0.0,19.99803292254763,-5.769415056770221,0.2,10
211,4,-1.6143230515820204,0.0,-1.6143230515820204,0.16396030225544783,0.08952815652504191,12.911000175252463,-5.402426150345235,0.2,10
