step,r_s,ke,pot,elocal,weight,weightvar,elocalvar,eref,tau,popstep
0,4,-0.15973985138758467,0.0,-0.15973985138758467,1.0002818397779,0.0,0.08485568236085322,-0.15967442984670122,0.2,10
1,4,-0.1625641126017347,0.0,-0.1625641126017347,1.0008776159685062,0.016969058207635626,0.08683008913623867,-0.16265158494794738,0.2,10
2,4,-0.16346010481999787,0.0,-0.16346010481999787,1.0013669981978153,0.034118367703788795,0.08782738848244039,-0.1650957530360609,0.2,10
3,4,-0.16404775541782424,0.0,-0.16404775541782424,1.0017727685845872,0.051183762252461545,0.08831352923645985,-0.16712142492900972,0.2,10
4,4,-0.16500647799357734,0.0,-0.16500647799357734,1.0021665735897878,0.06813709202982966,0.08890876317121513,-0.16908657927266685,0.2,10
5,4,-0.16566118499377094,0.0,-0.16566118499377094,1.002550669347347,0.08497695517339121,0.08936390772713117,-0.1710025390600745,0.2,10
6,4,-0.16631429967481054,0.0,-0.16631429967481054,1.00289103383293,0.10172441799139463,0.0901608350544889,-0.17269974366248872,0.2,10
7,4,-0.16682252079495208,0.0,-0.16682252079495208,1.003202593836343,0.11835706797132513,0.09019076410661557,-0.17425281178264332,0.2,10
8,4,-0.1673207546200978,0.0,-0.1673207546200978,1.0034836789901467,0.13484602514652225,0.09083431923772851,-0.17565355468624766,0.2,10
9,4,-0.1673838856199263,0.0,-0.1673838856199263,1.0036995907632102,0.15111931903017015,0.09068345738554352,-0.17672925005074155,0.2,10
10,4,-0.1679797756035051,0.0,-0.1679797756035051,1.0039096577069841,0.0,0.09103087323471938,-0.17777560379064747,0.2,10
11,4,-0.17731711444336248,0.0,-0.17731711444336248,1.0040444590500288,0.019144549457400354,0.09695392719728692,-0.1784469405613544,0.2,10
12,4,-0.17662582383070166,0.0,-0.17662582383070166,1.0042676357573135,0.03819341086278602,0.0964979588706948,-0.17955820563205965,0.2,10
13,4,-0.17602058758552147,0.0,-0.17602058758552147,1.0044422131545112,0.05690553604791939,0.09629624166248056,-0.18042730774619403,0.2,10
14,4,-0.175763720531668,0.0,-0.175763720531668,1.004631022472525,0.07531276152137793,0.09630873525334954,-0.1813670909020365,0.2,10
15,4,-0.17586887147264998,0.0,-0.17586887147264998,1.0048732542298797,0.09352766668407173,0.09681710088926992,-0.18257252132254542,0.2,10
16,4,-0.17526065341797495,0.0,-0.17526065341797495,1.0050587823131698,0.11152584323610804,0.09630281478230684,-0.183495577826168,0.2,10
17,4,-0.17474154454871382,0.0,-0.17474154454871382,1.005149415519095,0.1291670294841859,0.09580113578222281,-0.18394644259770895,0.2,10
18,4,-0.1746703989115631,0.0,-0.1746703989115631,1.0052759250066856,0.14649461985871595,0.0959155154506426,-0.18457570987367994,0.2,10
19,4,-0.17369948259437049,0.0,-0.17369948259437049,1.005327403103792,0.16340074331462337,0.0950785220062272,-0.18483174295786856,0.2,10
20,4,-0.1738475913158794,0.0,-0.1738475913158794,1.0053836035647148,4.440892098500626e-16,0.0953869663910548,-0.18511124837038984,0.2,10
21,4,-0.1832191525971536,0.0,-0.1832191525971536,1.0053824029717264,0.02024937619611585,0.10134592393326465,-0.1851052775464128,0.2,10
22,4,-0.1815771206999848,0.0,-0.1815771206999848,1.0054089740343397,0.04016115107321719,0.10027969501228129,-0.18523741986072118,0.2,10
23,4,-0.18028898403145552,0.0,-0.18028898403145552,1.0054409898777203,0.059625122735099255,0.09938730988891069,-0.18539663533655423,0.2,10
24,4,-0.17929665475938333,0.0,-0.17929665475938333,1.005502582537054,0.07869636390832616,0.09899646763112345,-0.18570292269437902,0.2,10
25,4,-0.17849941787579984,0.0,-0.17849941787579984,1.0055827297277138,0.09738883098976976,0.09843470223811045,-0.186101449749464,0.2,10
26,4,-0.1775974254344822,0.0,-0.1775974254344822,1.005638836503652,0.11565134973064777,0.09737808064210511,-0.18638041839665154,0.2,10
27,4,-0.17709305397399727,0.0,-0.17709305397399727,1.005697751410865,0.13349602818136447,0.09700422945823962,-0.18667333260894137,0.2,10
28,4,-0.1763324482658615,0.0,-0.1763324482658615,1.0057483518291248,0.15092806615303436,0.0963443999235489,-0.18692489499576886,0.2,10
29,4,-0.1758644830777297,0.0,-0.1758644830777297,1.0057844579786193,0.16797983625760768,0.09620839577298407,-0.18710439069836035,0.2,10
30,4,-0.17500884033721165,0.0,-0.17500884033721165,1.0057828362758559,2.220446049250313e-16,0.09545757663674553,-0.18709632881165256,0.2,10
31,4,-0.18451265556901805,0.0,-0.18451265556901805,1.005659550566708,0.020290657239563078,0.10183448702255035,-0.18648340690989362,0.2,10
32,4,-0.18340270166542638,0.0,-0.18340270166542638,1.0057279852607217,0.04032002049805521,0.10136701978087548,-0.18682364315388492,0.2,10
