step,elocal,weight,weightvar,elocalvar,eref,tau,popstep
0,-2.9524026200995888,0.9999961311152794,3.3306690738754696e-16,0.4991632116716778,-2.9545718524944036,0.0025,10
1,-2.947735497452908,0.9999785617528535,0.0012106784401391443,0.48515647813800106,-2.9475440185967083,0.0025,10
2,-2.9500122453854556,0.999984085661673,0.0024227458411824367,0.48647519506265136,-2.9497536233917407,0.0025,10
3,-2.9492885334678824,0.9999874939836447,0.0036355211387116854,0.48678560631015927,-2.951116971553824,0.0025,10
4,-2.948969581667813,0.9999876226572328,0.0048416812663428475,0.4828284154759933,-2.951168441629467,0.0025,10
5,-2.948627821725446,0.9999882081461364,0.006042122369723315,0.48325810526026464,-2.951402640021086,0.0025,10
6,-2.947322393857929,0.9999875676997702,0.007240997956936076,0.48385389885100855,-2.9511464583716682,0.0025,10
7,-2.944575736921129,0.9999838661730216,0.008432644831736849,0.4798087212599916,-2.9496658265242797,0.0025,10
8,-2.9444310944818,0.9999816065771461,0.009619018468596877,0.47997542549568434,-2.9487619725702805,0.0025,10
9,-2.9441230012347708,0.9999824234143214,0.010804734648427223,0.48016289217230973,-2.9490887133168724,0.0025,10
10,-2.94182522137189,0.9999805204939984,2.220446049250313e-16,0.47935415328062053,-2.9483275310843564,0.0025,10
11,-2.9544993098274506,1.0000014758316351,0.001201591961672799,0.4803244414648168,-2.956709741594588,0.0025,10
12,-2.9561492648297034,1.0000001629881492,0.0023979913773556232,0.48027108284652253,-2.9561846046305322,0.0025,10
13,-2.9568114527113885,1.0000044715898577,0.0035919688068676084,0.4796829147517443,-2.9579080413202132,0.0025,10
14,-2.9546127368631616,1.000003944076394,0.004780459003169594,0.47717506020473377,-2.9576970368225517,0.0025,10
15,-2.953222105087016,1.0000008290890114,0.005963464255676501,0.47654661610829024,-2.956451044843233,0.0025,10
16,-2.954722012277902,1.0000023564582399,0.007146712003854835,0.4802313901962111,-2.9570619915615057,0.0025,10
17,-2.951676147262753,1.000001818310766,0.008330718461122114,0.48063666804331406,-2.9568467330212576,0.0025,10
18,-2.95269506052863,1.0000006705341855,0.009514522025626289,0.4820203348864114,-2.956387622960401,0.0025,10
19,-2.949413667843348,0.9999991871909001,0.010694498695318246,0.4788516373912741,-2.9557942856040293,0.0025,10
20,-2.9496418702171137,0.9999967123137538,4.440892098500626e-16,0.4819642527393179,-2.9548043327156672,0.0025,10
21,-2.952141764624842,0.9999879118024569,0.0012054593552826558,0.4834629601250132,-2.951284101133585,0.0025,10
22,-2.9548163884819014,0.9999955812944394,0.0024130510607276692,0.48599836499268007,-2.9543519232467403,0.0025,10
23,-2.9533238603090735,0.9999985238716051,0.003623774144419292,0.4877022449454192,-2.9555289575822554,0.0025,10
24,-2.94932408928917,0.9999931052420231,0.004831961433859708,0.48536434906076065,-2.953361496677654,0.0025,10
25,-2.9486565031772725,0.9999887055520437,0.0060375200932330396,0.485993997862534,-2.9516016046803717,0.0025,10
26,-2.945768594676988,0.999985678166169,0.007239686897616675,0.4846478724596751,-2.9503906348202147,0.0025,10
27,-2.9455206999855736,0.9999831600028927,0.008438326126753734,0.48606947323335825,-2.9493833538153047,0.0025,10
28,-2.9437379142122277,0.9999819870091861,0.009631148203895016,0.4815477073523227,-2.9489141481560552,0.0025,10
29,-2.9415177618666584,0.999978301536081,0.01081582216391985,0.48117795885272857,-2.9474399296423712,0.0025,10
30,-2.939013953729255,0.9999737378992681,4.440892098500626e-16,0.4820609039063037,-2.945614431141438,0.0025,10
31,-2.9829401338613923,1.0000667418808213,0.0012440438552014494,0.5003699045418941,-2.9828152708486657,0.0025,10
32,-2.9839910909645995,1.0000706899402234,0.002489463190238355,0.49999330606347914,-2.9843943860991895,0.0025,10
33,-2.984319106150375,1.0000739316847762,0.0037271972022604074,0.4963994484196059,-2.9856909901618347,0.0025,10
34,-2.9807578841034714,1.000071387688323,0.004959318942037669,0.4969967006565414,-2.9846734655135325,0.0025,10
35,-2.9810511552930166,1.0000687978477254,0.006189108771149094,0.4955523688986934,-2.983637601881079,0.0025,10
36,-2.9808803145125733,1.0000704466588783,0.007418059461091781,0.49843259708797666,-2.9842970804278868,0.0025,10
37,-2.977416414801357,1.0000673534021325,0.008641442644172813,0.4936050612576448,-2.9830598629738656,0.0025,10
38,-2.9808207580485258,1.0000686759523314,0.009856084315961028,0.4929416158649341,-2.9835888470747283,0.0025,10
39,-2.986975566556675,1.0000820898473999,0.011071162621408814,0.4975280071781579,-2.9889540006613835,0.0025,10
40,-2.985362493631097,1.000089231397405,2.220446049250313e-16,0.4978245514945777,-2.9918103759844694,0.0025,10
41,-2.9938499326348795,1.000095647027999,0.001224161593704182,0.493012818320706,-2.9943763910216465,0.0025,10
42,-2.9900538963727765,1.0000918417587037,0.002452987322797177,0.49444205156617765,-2.992854425979245,0.0025,10
43,-2.9898348149752456,1.0000883266346088,0.0036814900102237896,0.49581241672708365,-2.9914485029927333,0.0025,10
44,-2.9884423799988817,1.000087805225853,0.004908123334875371,0.4953605885379892,-2.9912399578561444,0.0025,10
45,-2.9863744622896284,1.0000849497157018,0.006130596611665202,0.49390649339221454,-2.9900978524478217,0.0025,10
46,-2.9841849171586636,1.0000810876689155,0.007349874117908629,0.4950517410511426,-2.9885531619714576,0.0025,10
47,-2.983223836463114,1.0000786069906737,0.00856732445486011,0.4948928479309933,-2.9875609698986607,0.0025,10
48,-2.9809995552705564,1.000076006061642,0.009775932106858449,0.49161673294580543,-2.986520678707277,0.0025,10
49,-2.979438111030084,1.000072644338311,0.010977843737340724,0.4922818575234812,-2.9851760893117465,0.0025,10
50,-2.9769545483138353,1.0000690355379933,2.220446049250313e-16,0.4922904584904942,-2.9837326714362122,0.0025,10
51,-2.9880836537282933,1.0000818375000164,0.0012530932580169837,0.5030635159814186,-2.9888530699805,0.0025,10
52,-2.9819489810794813,1.0000745827057382,0.0025002920014889924,0.497849914010844,-2.985951379210748,0.0025,10
