step,elocal,weight,weightvar,elocalvar,eref,tau,popstep
0,-3.6117033008240997,1.0008056655831576,2.220446049250313e-16,0.3866137544761193,-3.2899191474860374,0.0025,10
1,-3.6078730893313673,1.0016049016217579,0.0009569800096629371,0.3911257254532691,-3.6092287213095378,0.0025,10
2,-3.6128954727694564,1.0016091276697177,0.001893293365200898,0.3898908184078434,-3.610916428323583,0.0025,10
3,-3.615562833694101,1.0016195468688855,0.0027996590696532774,0.388075401033361,-3.6150773907939637,0.0025,10
4,-3.612613128500676,1.0016199551766476,0.00369000589945082,0.38598515117922666,-3.6152404497838124,0.0025,10
5,-3.609150210657237,1.0016127070212388,0.0045777400331474495,0.386798401700178,-3.612345866225704,0.0025,10
6,-3.604955247099594,1.0016038289269307,0.005451055999466308,0.38874422992644625,-3.608800330673701,0.0025,10
7,-3.600533114500835,1.0015937339392897,0.006313335942337421,0.3853396399237022,-3.604768781183776,0.0025,10
8,-3.6105146318822,1.001601451489254,0.007177587906704104,0.38666093321210354,-3.6078508772352786,0.0025,10
9,-3.604149929908323,1.001606677127753,0.008035602707195121,0.3884194296227676,-3.6099377851004735,0.0025,10
10,-3.6009738957152586,1.0015953729911407,2.220446049250313e-16,0.38424852987467384,-3.605423358166229,0.0025,10
11,-3.6081699122489996,1.001603447914093,0.000934833514643314,0.3810968820711986,-3.6086481695501083,0.0025,10
12,-3.6077277115382502,1.0016029767194632,0.0018539968886225656,0.3796326999765865,-3.608459993384538,0.0025,10
13,-3.602401857771074,1.0015965356174539,0.0027500735403456922,0.3791790293758464,-3.6058876676747387,0.0025,10
14,-3.605489015538893,1.00159447008737,0.003628184242375735,0.3792501433191353,-3.60506277176498,0.0025,10
15,-3.60580263626392,1.0015994643086108,0.004498634616244494,0.3794425722295105,-3.6070572751048813,0.0025,10
16,-3.603730230107608,1.0015980269220357,0.005370359744924605,0.3828161614225601,-3.6064832382137886,0.0025,10
17,-3.60547306229448,1.0015983737644112,0.006242016795793027,0.3840801360938826,-3.6066217537883523,0.0025,10
18,-3.6111823970661634,1.001608415212423,0.007106838461538851,0.3804658839308456,-3.6106319031417446,0.0025,10
19,-3.6100804935407766,1.0016148551130142,0.007961867712237473,0.3798533647431519,-3.61320371855009,0.0025,10
20,-3.601667599706959,1.0016036477300327,2.220446049250313e-16,0.3802665578806062,-3.608727967965526,0.0025,10
21,-3.5952913382444254,1.0015690478027837,0.0009163015658494735,0.37323886990207916,-3.594909917298333,0.0025,10
22,-3.6005405282059373,1.0015778129773194,0.0018219800088568813,0.37366206832940707,-3.5984104792221046,0.0025,10
23,-3.6073916197183022,1.001593736109407,0.0027108691806457213,0.37299808352448977,-3.604769647849543,0.0025,10
24,-3.6057204337116433,1.0016009624426694,0.0035862313230972257,0.37390928815348584,-3.6076555713267777,0.0025,10
25,-3.6073260795626654,1.0016016228241338,0.00445627989264205,0.3721280132659225,-3.6079193016031614,0.0025,10
26,-3.6064915639785204,1.0016033000880944,0.005317849552262491,0.3756512009843762,-3.6085891338071274,0.0025,10
27,-3.607774957605942,1.001604595489675,0.0061779305132759555,0.3768569868125166,-3.609106464667715,0.0025,10
28,-3.6036198124012464,1.0016017300453282,0.007036459230661449,0.37449286599575143,-3.6079621214973274,0.0025,10
29,-3.6011734695751896,1.0015941565081867,0.007889014485901923,0.37411731492674016,-3.604937539750788,0.0025,10
30,-3.598405851278062,1.001588332550668,2.220446049250313e-16,0.37711515764845527,-3.602611657790337,0.0025,10
