step,r_s,ke,pot,elocal,weight,weightvar,elocalvar,eref,tau,popstep
0,1,-0.022523852314628307,-2.7892851291263905,-2.811808981441019,1.0011217248614805,2.220446049250313e-16,1.0620145887824297,-2.83563511409282,0.05,10
1,1,-0.02755951596061725,-2.7790955609568293,-2.8066550769174463,1.0015654902708737,0.043729450477535625,1.4937381656936817,-2.8444985134954432,0.05,10
2,1,-0.022275886295013585,-2.804698089987267,-2.8269739762822805,1.002913979141181,0.07590150166683066,1.0426698136754433,-2.8714080248038134,0.05,10
3,1,-0.0257886679620514,-2.777952024757573,-2.803740692719624,1.0031477492839247,0.10181769833488531,1.3384211023219605,-2.8760692999877118,0.05,10
4,1,-0.025518663844372246,-2.7706487453247806,-2.7961674091691524,1.0031053845975824,0.12486323336543294,1.4231114081806686,-2.875224647124458,0.05,10
5,1,-0.02529969128259137,-2.7718418491955816,-2.7971415404781728,1.0031510987374235,0.1452768887233541,1.2777730684477149,-2.8761360787430705,0.05,10
6,1,-0.021701411590011835,-2.804991307037135,-2.826692718627147,1.0036975251686349,0.1628594153362431,0.9893355283495899,-2.8870273126548978,0.05,10
7,1,-0.02368404593201337,-2.780829886459164,-2.804513932391177,1.003540392630634,0.17823704434621987,1.1778952632464688,-2.883895994001969,0.05,10
8,1,-0.02023427765803769,-2.8126713927763305,-2.8329056704343683,1.0038786779969509,0.1928406645378458,0.9967151646625462,-2.890636696518323,0.05,10
9,1,-0.021815569103598643,-2.8133124956685895,-2.8351280647721877,1.0044448571598976,0.20610640875797193,1.0274370891510307,-2.9019133492694347,0.05,10
10,1,-0.02184899577114973,-2.8111508260625704,-2.8329998218337207,1.0045310795490054,0.0,1.087880824860817,-2.9036300923639686,0.05,10
11,1,-0.023784469261145573,-2.8443641889189486,-2.868148658180094,1.0040050983914217,0.03900096934666145,1.00831534183599,-2.893155176843222,0.05,10
12,1,-0.025424229880938544,-2.80887388356663,-2.8342981134475687,1.0039832283602188,0.07006311461647428,1.1838408810124137,-2.8927195163184583,0.05,10
13,1,-0.0221176267313112,-2.8236259056722433,-2.8457435324035547,1.004061920551229,0.09555367479104386,1.0075578200746815,-2.8942870546000177,0.05,10
14,1,-0.020798010345108878,-2.8343841369281364,-2.8551821472732453,1.0046357408510438,0.11637771414731342,0.9698638871766996,-2.9057137680661644,0.05,10
15,1,-0.020441340822901537,-2.824038362705132,-2.844479703528034,1.0046720359186845,0.13410403487688377,0.9960275741057728,-2.906436306804416,0.05,10
16,1,-0.0249045924404659,-2.8028581253670835,-2.827762717807549,1.0041462158115577,0.1505543692492956,1.1382188294118685,-2.8959660690179367,0.05,10
17,1,-0.02524230636494294,-2.7971974802509556,-2.8224397866158983,1.0040787019115378,0.16743053544530187,1.153641251531698,-2.894621321236958,0.05,10
18,1,-0.02417482481951411,-2.809344515908771,-2.833519340728285,1.0044903979488038,0.18308893657480427,1.3919038005923001,-2.9028201139607943,0.05,10
19,1,-0.019809772517849763,-2.849815960244685,-2.869625732762535,1.0054807767857004,0.19644638143051596,0.9341092957212267,-2.922529429785732,0.05,10
20,1,-0.023425882374580136,-2.812862234893841,-2.836288117268421,1.0052307242827592,0.0,1.1583075653434105,-2.9175550213915415,0.05,10
21,1,-0.024186972905400905,-2.8438567477185783,-2.8680437206239793,1.0044882977884044,0.038507144212808424,1.032408442192661,-2.902778298477062,0.05,10
22,1,-0.02357650084349047,-2.8386543365495105,-2.8622308373930014,1.0046646464694968,0.06957664253417996,1.0315587798851604,-2.9062892045442035,0.05,10
23,1,-0.0221741249202487,-2.8244600837613776,-2.8466342086816265,1.0048017329651107,0.09469734545623194,1.2545697445498705,-2.909018018466736,0.05,10
24,1,-0.021412689803811107,-2.8182732909083246,-2.8396859807121357,1.0045658078503934,0.11537197943408856,1.0829936111482088,-2.904321513501683,0.05,10
25,1,-0.026092172711756602,-2.774578776932096,-2.8006709496438527,1.0036976247506613,0.13481372116650028,1.3535682711133543,-2.8870292969583193,0.05,10
26,1,-0.024877059104860762,-2.791158421335598,-2.816035480440459,1.0035510563159151,0.15272517176142525,1.5841980595351353,-2.884108514169636,0.05,10
