step,elocal,weight,weightvar,elocalvar,eref,tau,popstep
0,-2.976235110079217,0.999989653025404,0.0,0.5171984597614995,-2.9799281718527255,0.01,10
1,-2.98943747044885,1.000112981641644,0.00518850155035366,0.5224016574051877,-2.9922604006352644,0.01,10
2,-2.9860177369012293,1.0001077293604288,0.01036390788218959,0.5219006720267375,-2.9917352304691462,0.01,10
3,-2.9815897586576874,1.000094292663231,0.01549346772549087,0.5191436471179317,-2.9903916964610797,0.01,10
4,-2.9761263782649117,1.0000697478527916,0.02057396172849287,0.518366399241557,-2.987937416717665,0.01,10
5,-2.9720974882635574,1.0000462620932151,0.025602452046761988,0.5161159894742756,-2.9855889769810995,0.01,10
6,-2.972355490265808,1.0000504521079914,0.030577677231607734,0.5156232639030196,-2.986007958198013,0.01,10
7,-2.967745338180743,1.0000512285694518,0.03551010062554417,0.5126163212299353,-2.986085600396695,0.01,10
8,-2.96440073003511,1.0000334654351004,0.04040436429541026,0.5132500847206994,-2.98430936217987,0.01,10
9,-2.9607081778179865,1.0000190856964557,0.04524810754763484,0.5095057495364482,-2.9828714260979554,0.01,10
10,-2.954250871430262,0.9999878370582299,3.3306690738754696e-16,0.5091952591412034,-2.979746573091447,0.01,10
11,-2.97820057879444,1.0000125361560097,0.005125869954161789,0.5169840746918034,-2.982216482408652,0.01,10
12,-2.9719977658281516,0.9999800734741151,0.010198634868208328,0.512281268146233,-2.9789702022233,0.01,10
13,-2.970760933255156,0.9999672071134639,0.015195882764737332,0.5117258182551129,-2.9776835322419117,0.01,10
14,-2.966141200957831,0.9999616316723572,0.02014803066622929,0.5127353701136156,-2.9771259682927727,0.01,10
15,-2.9648036496949937,0.9999549653067361,0.025062733092564068,0.5127296872049701,-2.976459303929746,0.01,10
16,-2.9633076330658876,0.9999633313717495,0.02994270348389983,0.5112097350097882,-2.9772959446092564,0.01,10
17,-2.9545191860413746,0.9999333903381427,0.03477363414755442,0.5096722307622877,-2.974301686627427,0.01,10
18,-2.9531159432578757,0.9999027343686506,0.03954535463175689,0.5081258829823618,-2.9712358384695987,0.01,10
19,-2.9523891474483452,0.99991242265664,0.04428045385830386,0.5087607562403575,-2.9722047568174137,0.01,10
20,-2.9493375696646718,0.9999141135370021,2.220446049250313e-16,0.5111237301014355,-2.972373859520206,0.01,10
21,-2.9499812533373455,0.9997269993810413,0.00505921570863771,0.511237293811718,-2.953659085624208,0.01,10
22,-2.9475815885076044,0.9997161499013583,0.010086610917924049,0.5123671317998519,-2.9525738354947397,0.01,10
23,-2.939956608200851,0.9996901447092674,0.015054177691797092,0.5103766761089555,-2.949972544085141,0.01,10
24,-2.9365245494938614,0.9996576716915446,0.01994669127145455,0.5081594981778212,-2.9467241830486843,0.01,10
25,-2.9306056350360596,0.9996323726059818,0.024757885556661977,0.5055641200311345,-2.944193376111856,0.01,10
26,-2.929258030762024,0.9996163884839523,0.02949385027949231,0.5030481122484292,-2.942594363288549,0.01,10
27,-2.92952111060845,0.9996314603174442,0.034194477342434575,0.5057170432755114,-2.9441021136659047,0.01,10
28,-2.925330465275146,0.9996328345486618,0.03888808689979145,0.5072210588065523,-2.94423958735772,0.01,10
29,-2.9250044557056376,0.9996297170326452,0.04354375470727274,0.5042120637016205,-2.9439277207633006,0.01,10
30,-2.9205734337596105,0.999623810167766,0.0,0.5022993435693451,-2.9433368137273606,0.01,10
31,-2.9383155884754775,0.9995887758069956,0.005032289207731621,0.5095952185750694,-2.939831997779345,0.01,10
32,-2.934119587522102,0.9995898668831067,0.010004990312767055,0.5076774603283288,-2.9399411502170363,0.01,10
33,-2.9310252180419845,0.9995768139361335,0.014906549931001628,0.5069298270228022,-2.9386353114294432,0.01,10
34,-2.9307460438156143,0.9995825711684283,0.019757735441023275,0.5080410168665656,-2.9392112767414327,0.01,10
35,-2.927725743903387,0.9995874742179225,0.024543298536663892,0.5059696704224427,-2.9397017852407377,0.01,10
36,-2.9220861975454047,0.9995642399541773,0.02925217619748975,0.5053078480801276,-2.9373773729831276,0.01,10
37,-2.9184767036375647,0.9995377558545421,0.0339105848705882,0.5058199545462183,-2.934727773343653,0.01,10
38,-2.9212890518560077,0.999553027011488,0.038528114128349514,0.5059848897067628,-2.9362555835939053,0.01,10
39,-2.9197932564232367,0.9995779906139379,0.04309919174042478,0.5064732208895903,-2.9387530289570245,0.01,10
40,-2.91942347836316,0.9995860764318977,1.1102230246251565e-16,0.5033676415635338,-2.9395619488543963,0.01,10
41,-2.9388874142762953,0.9996127537479242,0.004984179742710076,0.5062161014246138,-2.9422307495384867,0.01,10
42,-2.9310827355973497,0.9995770242303688,0.009927707759434306,0.5060526675056034,-2.9386563497538454,0.01,10
43,-2.924323311237088,0.9995270466580132,0.014779677763878533,0.5028588477140306,-2.9336563526957797,0.01,10
44,-2.9169222298042796,0.999477241153863,0.019519187733780412,0.4978014497063988,-2.9286733214472673,0.01,10
45,-2.913654099714499,0.9994434082300173,0.024155109932355825,0.49544466256450487,-2.9252882021971,0.01,10
46,-2.9096835912142054,0.99942538800437,0.028694270764327255,0.4924629160574211,-2.9234851598281555,0.01,10
47,-2.9087726992512546,0.9994180680225462,0.03314679514969445,0.4893382840545844,-2.9227527381068144,0.01,10
48,-2.911792060028696,0.9994453226607104,0.03753678442703517,0.4953870169324965,-2.9254797516979254,0.01,10
49,-2.9088677711053013,0.9994620014150871,0.04187117045249448,0.49428574491720867,-2.9271485388574043,0.01,10
50,-2.9044758744803145,0.9994401929143881,1.1102230246251565e-16,0.4910382790593435,-2.9249664910551805,0.01,10
51,-2.9178936442933763,0.9993997236232386,0.0048768333470304796,0.49615713511250514,-2.9209172131895267,0.01,10
52,-2.9148740953158594,0.9993893725548038,0.009696150295076082,0.4958292004048095,-2.919881479258943,0.01,10
53,-2.911250807290912,0.9993779208139706,0.014432085073338779,0.4966867720980864,-2.918735598908457,0.01,10
54,-2.9142511430390194,0.9993962689453383,0.019139539347513054,0.5053222530139339,-2.920571537301326,0.01,10
55,-2.911694760027661,0.9994198730754571,0.023837915977879317,0.507037057100545,-2.9229333483377387,0.01,10
56,-2.9110142681905584,0.9994240535136858,0.028499309048662852,0.5093077557721494,-2.923351633945041,0.01,10
57,-2.9056480966683664,0.9994124008087168,0.033086732893282234,0.5019598810380256,-2.922185685130784,0.01,10
58,-2.90268240712653,0.9993872217936234,0.037572108585795745,0.5003498339641266,-2.9196662714977095,0.01,10
